SEQUENCE_NUM,RESPONSE_DATE,REFRIGERATOR_COST,INCOME,MORTGAGE,REASON,JOB,YEARS_AT_HOME,WASHER_PURCHASES,DRYER_PURCHASES,OLDEST_INQUIRY,OVEN_PURCHASES,OTHER_PURCHASES,ONLINE_CONV_RATIO,ACTION
552217,2008-02-24,23600,0.0,68208.0,RESIDEN,Other,26.0,0.0,0.0,120.0,0.0,8.0,20.81825554,Offer New Refrigerator
179785,2010-03-11,13900,88746.0,108160.0,COMMERC,Mgr,9.0,0.0,0.0,235.0,0.0,25.0,30.95143737,Offer New Refrigerator
871893,2014-10-17,25000,140000.0,183600.0,RESIDEN,ProfEx,12.6,0.0,1.0,148.0,0.0,37.0,0.0,Offer New Refrigerator
324466,2018-03-29,27000,0.0,38356.0,RESIDEN,Other,8.0,0.0,0.0,87.0,0.0,13.0,20.92741537,Offer New Refrigerator
80282,2010-11-11,18500,90150.0,122767.0,RESIDEN,ProfEx,12.0,0.0,0.0,136.0,0.0,25.0,33.46387238,Offer New Refrigerator
584495,2016-11-10,15000,18000.0,163580.0,COMMERC,Self,7.0,0.0,0.0,304.0,0.0,27.0,0.0,Offer New Refrigerator
568088,2005-06-29,38700,119847.0,162365.0,COMMERC,ProfEx,13.0,0.0,0.0,150.0,0.0,39.0,47.91511242,Offer New Refrigerator
902986,2015-10-05,7400,75311.0,89905.0,RESIDEN,ProfEx,0.0,0.0,0.0,0.0,0.0,0.0,27.20199961,Offer New Refrigerator
420872,2020-11-24,20800,51562.0,99997.0,RESIDEN,Office,1.0,0.0,4.0,168.0,0.0,47.0,35.23139271,Offer New Refrigerator
369506,2017-12-29,24200,104005.0,158224.0,RESIDEN,Mgr,14.0,0.0,0.0,176.0,0.0,25.0,33.99242445,Offer New Refrigerator
836364,2017-04-19,17800,13660.0,173360.0,COMMERC,Mgr,23.0,0.0,0.0,79.0,2.0,21.0,30.06279232,Offer New Refrigerator
452829,2012-06-11,6800,45150.0,57150.0,RESIDEN,Office,4.0,0.0,1.0,94.0,3.0,12.0,0.0,Offer New Refrigerator
879683,2012-04-16,5000,26037.0,35000.0,COMMERC,ProfEx,12.0,0.0,0.0,183.0,0.0,13.0,0.0,Offer New Refrigerator
486978,2010-12-14,19400,45036.0,78900.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40.02396798,Offer New Refrigerator
578483,2010-03-26,14300,60811.0,89324.0,RESIDEN,ProfEx,8.0,0.0,0.0,206.0,0.0,20.0,20.98981183,Offer New Refrigerator
631359,2019-12-25,13900,48110.0,63601.0,RESIDEN,ProfEx,5.0,0.0,0.0,154.0,1.0,12.0,29.96468739,Offer New Refrigerator
271977,2013-04-17,12900,67038.0,110955.0,RESIDEN,Office,9.0,0.0,0.0,147.0,0.0,12.0,37.08598608,Offer New Refrigerator
741965,2018-02-03,25100,23269.0,75668.0,RESIDEN,Other,0.0,2.0,1.0,73.0,2.0,25.0,28.16593014,Offer New Refrigerator
189508,2019-08-07,11500,59781.0,69864.0,RESIDEN,Other,4.0,0.0,1.0,313.0,0.0,9.0,31.18180135,Offer New Refrigerator
166626,2019-08-03,11400,52068.0,80643.0,COMMERC,Other,2.0,0.0,2.0,199.0,0.0,13.0,29.46213408,Offer New Refrigerator
481164,2006-11-27,13800,35807.0,40700.0,RESIDEN,Other,1.0,0.0,0.0,91.0,1.0,17.0,0.0,Offer New Refrigerator
244998,2012-09-02,8700,68186.0,82518.0,COMMERC,Other,1.0,0.0,0.0,105.0,0.0,7.0,36.44893885,Offer New Refrigerator
250575,2017-10-27,22400,106561.0,157214.0,RESIDEN,Mgr,15.0,0.0,0.0,187.0,0.0,25.0,33.4306376,Offer New Refrigerator
101466,2013-06-03,13700,74015.0,113766.0,RESIDEN,Other,7.0,0.0,0.0,76.0,2.0,14.0,36.39536633,Offer New Refrigerator
343776,2005-09-22,4000,55000.0,59000.0,RESIDEN,Other,12.0,2.0,0.0,146.0,0.0,22.0,0.0,Offer New Refrigerator
920456,2009-03-19,7100,54000.0,74800.0,RESIDEN,Mgr,7.5,1.0,1.0,71.0,4.0,18.0,0.0,Offer New Refrigerator
87758,2006-09-29,12800,40932.0,72172.0,RESIDEN,Other,20.0,0.0,0.0,162.0,0.0,16.0,37.51836575,Offer New Refrigerator
453162,2018-02-08,25300,0.0,33975.0,COMMERC,Other,23.0,0.0,0.0,79.0,2.0,14.0,27.17922554,Offer New Refrigerator
926826,2018-02-25,25900,108319.0,135884.0,RESIDEN,Mgr,8.0,1.0,0.0,188.0,5.0,18.0,40.50485505,Offer New Refrigerator
439883,2017-12-26,24100,0.0,49433.0,RESIDEN,Other,0.0,0.0,0.0,83.0,0.0,13.0,26.14897018,Offer New Refrigerator
255063,2019-10-23,12800,29100.0,39264.0,COMMERC,Other,7.0,0.0,0.0,93.0,2.0,12.0,31.28306102,Offer New Refrigerator
352500,2018-08-05,42200,21427.0,61457.0,RESIDEN,Other,19.0,0.0,0.0,183.0,1.0,30.0,39.86473881,Offer New Refrigerator
389623,2008-11-11,50200,0.0,85567.0,COMMERC,Other,0.0,0.0,0.0,351.0,0.0,6.0,24.08456584,Offer New Refrigerator
465958,2015-09-09,6500,183860.0,208910.0,RESIDEN,ProfEx,4.0,6.0,0.0,86.0,6.0,29.0,69.8005248,Offer New Refrigerator
574049,2006-09-21,12600,58247.0,72189.0,COMMERC,Other,30.0,0.0,3.0,198.0,0.0,23.0,35.79425984,Offer New Refrigerator
854256,2009-10-06,11100,148235.0,182053.0,COMMERC,Office,4.0,0.0,0.0,199.0,0.0,55.0,33.53872615,Offer New Refrigerator
490127,2015-08-04,5400,86922.0,119846.0,COMMERC,ProfEx,5.0,0.0,0.0,185.0,1.0,28.0,26.35488929,Offer New Refrigerator
675482,2011-12-03,32400,103000.0,149500.0,RESIDEN,Mgr,12.0,1.0,0.0,88.0,2.0,38.0,0.0,Offer New Refrigerator
548439,2021-01-29,22400,71051.0,102374.0,COMMERC,Office,14.0,0.0,0.0,137.0,0.0,14.0,36.12206849,Offer New Refrigerator
328013,2009-10-17,11400,0.0,44849.0,COMMERC,Mgr,6.0,0.0,0.0,163.0,0.0,9.0,23.48111664,Offer New Refrigerator
746492,2013-05-29,13600,159591.0,182585.0,RESIDEN,ProfEx,7.0,0.0,1.0,200.0,3.0,25.0,42.31951831,Offer New Refrigerator
968567,2013-04-24,13000,96172.0,112123.0,RESIDEN,ProfEx,14.0,0.0,0.0,182.0,1.0,18.0,36.22557157,Offer New Refrigerator
620498,2019-12-29,14000,42000.0,60000.0,RESIDEN,Mgr,27.0,1.0,0.0,281.0,1.0,17.0,0.0,Offer New Refrigerator
249860,2016-12-22,15600,0.0,66837.0,0,0,9.0,0.0,0.0,95.0,0.0,15.0,26.32256955,Offer New Refrigerator
669971,2016-12-08,15300,42100.0,65000.0,RESIDEN,Other,7.0,0.0,0.0,95.0,3.0,15.0,0.0,Offer New Refrigerator
625612,2013-11-18,16700,51310.0,76704.0,RESIDEN,Other,2.0,0.0,2.0,272.0,0.0,10.0,37.63005716,Offer New Refrigerator
510207,2007-12-23,21900,61468.0,87450.0,RESIDEN,Office,5.0,0.0,0.0,167.0,0.0,16.0,38.2012104,Offer New Refrigerator
750381,2019-12-03,13500,124696.0,200707.0,COMMERC,Office,0.0,0.0,1.0,349.0,0.0,16.0,39.55070301,Offer New Refrigerator
593134,2009-10-07,11200,66868.0,107794.0,RESIDEN,Office,10.0,0.0,0.0,153.0,1.0,12.0,39.64082898,Offer New Refrigerator
298626,2009-02-03,5800,0.0,41119.0,COMMERC,Other,2.0,0.0,0.0,261.0,0.0,26.0,42.19194156,Offer New Refrigerator
182786,2013-02-08,11800,38825.0,51984.0,RESIDEN,Other,0.0,0.0,0.0,83.0,0.0,14.0,40.88273326,Offer New Refrigerator
466786,2018-11-22,6000,95232.0,115977.0,COMMERC,Office,22.0,0.0,0.0,149.0,1.0,12.0,37.95433691,Offer New Refrigerator
480590,2014-10-03,24500,95736.0,134000.0,COMMERC,Mgr,1.5,0.0,1.0,123.0,2.0,20.0,0.0,Offer New Refrigerator
110809,2014-10-24,25000,132000.0,165000.0,RESIDEN,ProfEx,10.0,0.0,0.0,197.0,1.0,29.0,0.0,Offer New Refrigerator
214543,2006-04-20,10000,28000.0,73250.0,COMMERC,Other,2.0,0.0,0.0,29.0,4.0,12.0,0.0,Offer New Refrigerator
864435,2013-01-22,11400,64934.0,74875.0,RESIDEN,Other,3.0,0.0,0.0,192.0,2.0,16.0,34.34375572,Offer New Refrigerator
668039,2009-10-29,11700,0.0,69125.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.76683213,Offer New Refrigerator
65417,2021-04-09,24400,109253.0,158257.0,RESIDEN,Mgr,17.0,0.0,0.0,194.0,0.0,25.0,34.59449254,Offer New Refrigerator
531268,2008-07-16,28400,207687.0,242544.0,COMMERC,Other,8.0,0.0,0.0,134.0,0.0,41.0,41.29838663,Offer New Refrigerator
589351,2018-09-10,61400,46126.0,83800.0,0,Other,33.0,0.0,1.0,340.0,1.0,23.0,0.0,Offer New Refrigerator
267726,2017-08-11,20500,76620.0,185666.0,0,Other,8.0,0.0,0.0,361.0,1.0,16.0,33.75431861,Offer New Refrigerator
855211,2011-05-14,23000,32946.0,52054.0,COMMERC,Self,6.0,0.0,0.0,123.0,0.0,10.0,24.02181712,Offer New Refrigerator
45750,2010-07-21,16200,96049.0,129091.0,RESIDEN,Mgr,5.0,0.0,0.0,251.0,3.0,42.0,36.69216791,Offer New Refrigerator
17192,2018-10-14,4300,72021.0,80027.0,COMMERC,Other,2.0,2.0,0.0,264.0,0.0,5.0,36.43209394,Offer New Refrigerator
665428,2006-01-03,7700,14589.0,33100.0,RESIDEN,Other,3.0,0.0,7.0,122.0,0.0,22.0,0.0,Offer New Refrigerator
240612,2009-05-28,8700,76008.0,95976.0,RESIDEN,ProfEx,0.0,0.0,0.0,0.0,0.0,0.0,30.02224516,Offer New Refrigerator
953829,2013-02-11,11900,71000.0,87000.0,RESIDEN,Mgr,20.0,0.0,0.0,238.0,11.0,24.0,0.0,Offer New Refrigerator
186440,2005-09-16,3600,61327.0,76484.0,COMMERC,Mgr,9.0,0.0,2.0,203.0,0.0,25.0,41.5163897,Offer New Refrigerator
230194,2013-01-13,11200,65508.0,103523.0,RESIDEN,Office,12.0,0.0,0.0,154.0,0.0,12.0,37.5754361,Offer New Refrigerator
115493,2012-11-03,10000,10000.0,68250.0,RESIDEN,ProfEx,20.0,0.0,2.0,399.0,1.0,12.0,0.0,Offer New Refrigerator
378029,2018-11-21,5900,25972.0,41856.0,RESIDEN,Other,2.0,0.0,2.0,158.0,3.0,27.0,40.62827817,Offer New Refrigerator
802135,2009-05-10,8400,43589.0,49950.0,RESIDEN,Office,9.0,0.0,0.0,203.0,0.0,23.0,33.59231894,Offer New Refrigerator
221616,2011-04-15,22400,52597.0,69312.0,RESIDEN,Office,2.0,0.0,0.0,224.0,0.0,12.0,33.82410789,Offer New Refrigerator
258157,2020-03-29,15600,27599.0,47615.0,COMMERC,Other,10.0,0.0,0.0,90.0,1.0,12.0,29.67474957,Offer New Refrigerator
519098,2016-04-09,11000,46093.0,60563.0,RESIDEN,Mgr,4.0,0.0,0.0,190.0,1.0,21.0,29.57814813,Offer New Refrigerator
82807,2005-12-04,6900,37055.0,83000.0,COMMERC,Sales,1.0,0.0,0.0,122.0,2.0,43.0,0.0,Offer New Refrigerator
436798,2008-10-07,39700,134586.0,193219.0,RESIDEN,Mgr,0.0,1.0,0.0,179.0,0.0,25.0,32.04113397,Offer New Refrigerator
462952,2015-04-11,38100,33446.0,73289.0,RESIDEN,ProfEx,5.0,0.0,0.0,181.0,1.0,18.0,23.82041533,Offer New Refrigerator
72264,2006-11-05,13400,9698.0,65524.0,COMMERC,Other,9.0,1.0,0.0,346.0,1.0,21.0,15.76191917,Offer New Refrigerator
685716,2007-11-11,20900,51960.0,105524.0,RESIDEN,Office,2.0,0.0,3.0,180.0,0.0,47.0,37.17960241,Offer New Refrigerator
791032,2007-04-06,16000,84505.0,108652.0,RESIDEN,Office,30.0,0.0,1.0,332.0,2.0,48.0,33.74218195,Offer New Refrigerator
224213,2006-11-26,13800,73688.0,94071.0,RESIDEN,Office,9.0,0.0,0.0,221.0,2.0,28.0,41.48214296,Offer New Refrigerator
141768,2015-06-11,69700,192163.0,293901.0,RESIDEN,Self,10.0,0.0,0.0,222.0,2.0,24.0,29.03823599,Offer New Refrigerator
938026,2012-08-08,8200,13392.0,34254.0,RESIDEN,Other,3.0,0.0,0.0,268.0,0.0,11.0,21.92999049,Offer New Refrigerator
567692,2018-07-11,37000,36910.0,58338.0,RESIDEN,Other,0.0,0.0,0.0,0.0,7.0,0.0,34.89158459,Offer New Refrigerator
774872,2008-02-22,23500,55731.0,89079.0,RESIDEN,Mgr,4.0,0.0,0.0,274.0,1.0,25.0,33.50940904,Offer New Refrigerator
259700,2019-08-08,11600,44623.0,0.0,COMMERC,ProfEx,13.0,6.0,2.0,178.0,0.0,29.0,21.33465191,Offer New Refrigerator
358007,2020-05-28,16700,31135.0,60478.0,RESIDEN,Other,14.0,0.0,0.0,105.0,0.0,18.0,39.1229968,Offer New Refrigerator
287602,2014-04-26,20200,59347.0,97816.0,COMMERC,ProfEx,18.0,0.0,0.0,619.0,1.0,24.0,21.66864227,Offer New Refrigerator
279242,2016-04-10,11000,0.0,56851.0,COMMERC,Other,10.0,0.0,0.0,308.0,2.0,13.0,31.07561658,Offer New Refrigerator
519377,2011-08-07,25500,235839.0,267506.0,COMMERC,Self,5.0,0.0,0.0,240.0,3.0,51.0,39.04842776,Offer New Refrigerator
226957,2008-07-07,28000,62376.0,104073.0,RESIDEN,Other,16.0,1.0,0.0,146.0,0.0,30.0,39.75984964,Offer New Refrigerator
784323,2007-01-31,15000,95300.0,135700.0,RESIDEN,Office,3.0,0.0,0.0,116.0,3.0,16.0,0.0,Offer New Refrigerator
192611,2009-02-17,6200,75121.0,96462.0,RESIDEN,ProfEx,0.0,0.0,0.0,0.0,0.0,0.0,27.16765596,Offer New Refrigerator
63087,2015-09-25,7000,83000.0,97635.0,COMMERC,Other,5.6,3.0,0.0,141.0,0.0,10.0,0.0,Offer New Refrigerator
941348,2017-04-03,17500,92986.0,114276.0,RESIDEN,Other,13.0,0.0,0.0,117.0,2.0,8.0,36.25138573,Offer New Refrigerator
898181,2009-12-03,12200,45095.0,64736.0,RESIDEN,Other,9.0,0.0,0.0,250.0,0.0,18.0,31.63530262,Offer New Refrigerator
618170,2013-03-03,12100,50150.0,65565.0,RESIDEN,Other,4.0,0.0,0.0,166.0,0.0,13.0,26.64432479,Offer New Refrigerator
111142,2005-08-17,53600,235895.0,299772.0,COMMERC,Mgr,5.0,0.0,0.0,113.0,7.0,22.0,44.94592915,Offer New Refrigerator
563801,2009-02-14,6100,78753.0,95433.0,RESIDEN,ProfEx,0.0,0.0,0.0,0.0,0.0,0.0,28.92511742,Offer New Refrigerator
933052,2010-10-09,17800,137169.0,182280.0,RESIDEN,Mgr,12.0,0.0,0.0,241.0,0.0,21.0,28.84644812,Offer New Refrigerator
496315,2019-11-10,13100,59608.0,72561.0,COMMERC,Other,30.0,1.0,2.0,196.0,1.0,24.0,36.61107299,Offer New Refrigerator
448357,2015-09-02,6400,99131.0,125652.0,COMMERC,Other,8.0,0.0,0.0,419.0,1.0,50.0,42.24492757,Offer New Refrigerator
479406,2019-07-15,11000,85008.0,73223.0,COMMERC,Mgr,7.0,0.0,2.0,197.0,0.0,23.0,41.44105202,Offer New Refrigerator
70635,2006-12-06,13900,63831.0,81378.0,RESIDEN,0,9.0,0.0,0.0,0.0,0.0,0.0,24.37105048,Offer New Refrigerator
692733,2009-01-20,5300,73698.0,84427.0,RESIDEN,0,4.0,0.0,0.0,0.0,0.0,0.0,19.13120118,Offer New Refrigerator
332264,2016-01-22,9800,54681.0,74097.0,RESIDEN,Other,2.0,0.0,1.0,107.0,3.0,18.0,36.61866086,Offer New Refrigerator
647101,2017-05-22,18600,73473.0,105848.0,COMMERC,Mgr,9.0,0.0,4.0,187.0,1.0,14.0,27.64603658,Offer New Refrigerator
792914,2017-07-08,19900,16232.0,70592.0,RESIDEN,Office,0.0,0.0,0.0,242.0,0.0,22.0,39.44625142,Offer New Refrigerator
723915,2021-02-11,22700,93542.0,99198.0,COMMERC,0,6.0,0.0,0.0,0.0,0.0,0.0,30.08034344,Offer New Refrigerator
290836,2009-03-11,6900,51384.0,84689.0,RESIDEN,0,4.0,0.0,0.0,224.0,3.0,29.0,30.52615072,Offer New Refrigerator
76602,2016-05-29,12000,88000.0,118750.0,COMMERC,Mgr,3.0,0.0,3.0,154.0,0.0,26.0,0.0,Offer New Refrigerator
660593,2010-10-01,17600,71983.0,97939.0,RESIDEN,Office,1.0,0.0,0.0,144.0,3.0,19.0,29.80858976,Offer New Refrigerator
595390,2017-12-31,24300,21660.0,48475.0,RESIDEN,Other,26.0,0.0,0.0,103.0,0.0,10.0,23.24795828,Offer New Refrigerator
624464,2016-12-30,15700,87754.0,103045.0,COMMERC,Other,21.0,0.0,0.0,147.0,4.0,23.0,29.18174264,Offer New Refrigerator
512948,2006-09-13,12500,79900.0,94660.0,RESIDEN,Mgr,19.0,0.0,0.0,252.0,10.0,24.0,35.80049203,Offer New Refrigerator
870850,2016-06-24,12400,57105.0,74582.0,RESIDEN,Other,12.0,0.0,0.0,134.0,0.0,20.0,36.92573641,Offer New Refrigerator
911583,2020-12-14,21300,185874.0,235968.0,RESIDEN,ProfEx,3.0,0.0,0.0,292.0,1.0,26.0,36.99364995,Offer New Refrigerator
616950,2007-08-14,18700,69954.0,104510.0,RESIDEN,Office,10.0,0.0,0.0,211.0,2.0,13.0,33.54985877,Offer New Refrigerator
546851,2015-03-06,32200,16232.0,60238.0,RESIDEN,Other,0.0,0.0,0.0,117.0,1.0,5.0,37.99908153,Offer New Refrigerator
963431,2020-07-03,17400,77350.0,101271.0,RESIDEN,Other,0.0,0.0,0.0,149.0,1.0,18.0,34.38702843,Offer New Refrigerator
198954,2005-10-22,5500,43486.0,81600.0,RESIDEN,0,4.0,0.0,0.0,216.0,4.0,30.0,0.0,Offer New Refrigerator
927930,2018-08-15,45100,67552.0,128659.0,COMMERC,Other,10.0,0.0,0.0,83.0,0.0,13.0,43.87407943,Offer New Refrigerator
15818,2019-05-17,10000,48840.0,58740.0,COMMERC,Other,15.0,2.0,2.0,195.0,0.0,39.0,0.0,Offer New Refrigerator
264799,2009-03-20,7100,25896.0,33580.0,RESIDEN,Other,1.0,0.0,0.0,30.0,9.0,7.0,28.27147416,Offer New Refrigerator
386126,2018-02-04,25100,137489.0,168216.0,RESIDEN,Other,7.0,1.0,0.0,211.0,1.0,20.0,34.76794885,Offer New Refrigerator
425237,2005-02-14,26200,141109.0,245422.0,COMMERC,ProfEx,28.0,0.0,0.0,344.0,1.0,18.0,38.11355594,Offer New Refrigerator
692841,2007-10-10,20100,0.0,22971.0,RESIDEN,ProfEx,5.0,0.0,0.0,103.0,1.0,18.0,18.50780264,Offer New Refrigerator
959226,2006-01-21,8100,19772.0,39431.0,RESIDEN,Other,0.0,0.0,1.0,82.0,1.0,12.0,20.34246772,Offer New Refrigerator
658647,2008-09-13,34600,143542.0,195327.0,RESIDEN,ProfEx,23.0,0.0,0.0,175.0,1.0,22.0,37.44738401,Offer New Refrigerator
808170,2005-12-07,7000,52287.0,87972.0,COMMERC,ProfEx,7.0,0.0,0.0,211.0,1.0,24.0,33.46140225,Offer New Refrigerator
835342,2016-10-24,14800,100255.0,116160.0,RESIDEN,Other,10.0,0.0,0.0,185.0,0.0,26.0,34.48399038,Offer New Refrigerator
117936,2010-03-28,14300,94062.0,102052.0,RESIDEN,Sales,14.0,0.0,2.0,133.0,1.0,17.0,35.71661211,Offer New Refrigerator
687656,2018-02-26,25900,59575.0,85837.0,RESIDEN,Other,22.0,0.0,1.0,190.0,0.0,19.0,24.87461511,Offer New Refrigerator
241532,2018-06-02,31300,188655.0,298090.0,RESIDEN,Other,28.0,0.0,0.0,153.0,0.0,22.0,40.29677071,Offer New Refrigerator
969473,2007-07-13,18000,23000.0,46000.0,RESIDEN,Other,0.2,0.0,0.0,313.0,0.0,25.0,0.0,Offer New Refrigerator
134488,2007-11-02,20700,71408.0,103991.0,COMMERC,Other,4.0,0.0,0.0,208.0,1.0,12.0,31.32739444,Offer New Refrigerator
640828,2007-11-08,20800,0.0,130472.0,COMMERC,Other,1.0,0.0,0.0,308.0,3.0,21.0,29.66545241,Offer New Refrigerator
262636,2020-04-27,16100,94089.0,159427.0,COMMERC,ProfEx,6.0,0.0,0.0,102.0,0.0,16.0,35.99497953,Offer New Refrigerator
457830,2012-03-01,60000,38944.0,69961.0,RESIDEN,Other,2.0,0.0,0.0,97.0,0.0,20.0,28.38550102,Offer New Refrigerator
404843,2019-03-28,9100,80719.0,86782.0,COMMERC,Other,23.0,0.0,0.0,333.0,1.0,47.0,30.39545792,Offer New Refrigerator
298361,2009-08-26,10500,60145.0,63268.0,COMMERC,Other,4.0,0.0,0.0,122.0,0.0,34.0,36.73687075,Offer New Refrigerator
801117,2009-04-14,7900,0.0,71519.0,COMMERC,Office,0.0,0.0,0.0,56.0,0.0,4.0,38.37509129,Offer New Refrigerator
109234,2008-02-03,23000,0.0,56390.0,RESIDEN,Other,0.0,0.0,1.0,314.0,0.0,19.0,37.74372511,Offer New Refrigerator
245421,2019-01-28,7900,42400.0,53000.0,RESIDEN,Other,2.0,0.0,1.0,95.0,0.0,20.0,0.0,Offer New Refrigerator
79883,2009-05-05,8300,41481.0,50448.0,COMMERC,Mgr,20.0,0.0,1.0,231.0,1.0,18.0,35.88829101,Offer New Refrigerator
49371,2019-01-16,7500,60000.0,87830.0,COMMERC,Other,5.0,0.0,0.0,153.0,2.0,16.0,0.0,Offer New Refrigerator
859615,2006-04-07,9800,74962.0,108730.0,COMMERC,ProfEx,4.0,0.0,1.0,76.0,1.0,33.0,37.32134756,Offer New Refrigerator
793856,2014-12-10,26500,134952.0,165451.0,RESIDEN,Other,8.0,1.0,0.0,225.0,1.0,19.0,35.73485637,Offer New Refrigerator
24525,2010-06-22,15700,81709.0,111127.0,COMMERC,ProfEx,4.0,0.0,0.0,124.0,0.0,25.0,37.5606476,Offer New Refrigerator
378510,2018-09-19,81400,21041.0,111304.0,COMMERC,0,26.0,0.0,0.0,146.0,0.0,14.0,32.13137313,Offer New Refrigerator
246540,2015-11-06,8100,26886.0,36527.0,COMMERC,ProfEx,12.0,0.0,0.0,188.0,0.0,13.0,24.86556718,Offer New Refrigerator
258817,2015-04-21,40100,58784.0,115430.0,RESIDEN,Mgr,17.0,0.0,1.0,184.0,0.0,22.0,39.38915656,Offer New Refrigerator
449301,2010-05-18,15100,54000.0,77542.0,COMMERC,ProfEx,13.0,1.0,1.0,123.0,1.0,26.0,0.0,Offer New Refrigerator
127899,2016-12-23,15600,104458.0,137583.0,RESIDEN,Other,1.0,0.0,0.0,281.0,0.0,46.0,41.23523649,Offer New Refrigerator
730902,2014-04-14,20000,122000.0,166100.0,RESIDEN,ProfEx,2.6,0.0,2.0,207.0,1.0,18.0,0.0,Offer New Refrigerator
173707,2021-01-17,22100,92724.0,126348.0,COMMERC,Mgr,11.0,0.0,0.0,122.0,1.0,24.0,30.84350527,Offer New Refrigerator
893549,2009-02-10,6000,0.0,43300.0,COMMERC,Other,0.0,0.0,0.0,101.0,0.0,9.0,0.0,Offer New Refrigerator
455298,2006-02-20,8700,57141.0,70244.0,COMMERC,Other,8.0,0.0,0.0,107.0,0.0,19.0,31.89131426,Offer New Refrigerator
729350,2012-10-02,9400,53244.0,62245.0,RESIDEN,Other,23.0,0.0,0.0,277.0,3.0,28.0,37.82185151,Offer New Refrigerator
783174,2008-11-24,59200,43877.0,74768.0,RESIDEN,Other,5.0,0.0,0.0,103.0,0.0,21.0,31.30426743,Offer New Refrigerator
624310,2020-08-13,18200,95091.0,113294.0,RESIDEN,ProfEx,15.0,0.0,3.0,189.0,0.0,36.0,78.65438605,Offer New Refrigerator
934361,2011-09-06,26600,62895.0,103000.0,RESIDEN,Self,1.0,0.0,5.0,187.0,2.0,34.0,0.0,Offer New Refrigerator
578144,2005-04-03,28000,28042.0,63500.0,RESIDEN,ProfEx,14.0,2.0,4.0,122.0,4.0,28.0,0.0,Offer New Refrigerator
753664,2015-11-05,8100,54841.0,71400.0,RESIDEN,Office,6.0,0.0,0.0,89.0,2.0,15.0,0.0,Offer New Refrigerator
41979,2009-12-31,12700,48139.0,64842.0,RESIDEN,Other,0.0,1.0,0.0,192.0,2.0,13.0,26.54684008,Offer New Refrigerator
48955,2014-04-23,20200,88020.0,139200.0,RESIDEN,Other,10.0,0.0,0.0,99.0,3.0,15.0,39.91695729,Offer New Refrigerator
244231,2014-01-21,18000,88000.0,131300.0,RESIDEN,Mgr,14.0,0.0,0.0,180.0,2.0,26.0,0.0,Offer New Refrigerator
11689,2009-07-10,9700,32660.0,54536.0,RESIDEN,Office,0.0,0.0,0.0,156.0,0.0,13.0,67.32490355,Offer New Refrigerator
21917,2014-05-28,21000,106011.0,173778.0,RESIDEN,Office,7.0,0.0,0.0,224.0,3.0,24.0,40.56475036,Offer New Refrigerator
45181,2020-09-03,18700,93210.0,109980.0,RESIDEN,ProfEx,7.0,0.0,0.0,145.0,2.0,20.0,22.49623552,Offer New Refrigerator
601836,2014-12-15,26800,133594.0,173255.0,RESIDEN,Other,8.0,0.0,0.0,216.0,1.0,19.0,36.94699749,Offer New Refrigerator
352896,2006-03-20,9400,0.0,50575.0,COMMERC,Other,0.0,0.0,0.0,99.0,0.0,8.0,35.9078154,Offer New Refrigerator
622464,2007-10-16,20200,0.0,68031.0,COMMERC,Office,6.0,0.0,0.0,121.0,1.0,4.0,18.32048799,Offer New Refrigerator
441184,2011-05-29,23500,190239.0,233603.0,RESIDEN,ProfEx,3.0,0.0,0.0,285.0,0.0,27.0,39.91648297,Offer New Refrigerator
129906,2008-02-14,23300,71734.0,100072.0,RESIDEN,ProfEx,6.0,0.0,7.0,123.0,0.0,21.0,34.53043859,Offer New Refrigerator
118317,2008-09-20,36100,233417.0,324987.0,COMMERC,ProfEx,4.0,0.0,0.0,152.0,0.0,25.0,21.86293891,Offer New Refrigerator
57656,2006-05-04,10100,0.0,25300.0,RESIDEN,Other,0.0,1.0,0.0,122.0,1.0,5.0,0.0,Offer New Refrigerator
245771,2020-02-09,15000,4734.0,55500.0,COMMERC,Other,24.0,2.0,0.0,15.0,1.0,1.0,0.0,Offer New Refrigerator
718552,2006-03-21,9400,81596.0,116738.0,COMMERC,Office,28.0,0.0,0.0,339.0,1.0,38.0,34.16951368,Offer New Refrigerator
676911,2008-05-29,26500,63345.0,100332.0,RESIDEN,Other,16.0,0.0,0.0,140.0,0.0,30.0,38.42744457,Offer New Refrigerator
834638,2015-01-14,27900,50988.0,81533.0,RESIDEN,Office,1.0,0.0,0.0,168.0,2.0,18.0,40.62088475,Offer New Refrigerator
191861,2012-07-28,8000,84282.0,121045.0,COMMERC,Office,28.0,0.0,0.0,330.0,1.0,37.0,35.36268639,Offer New Refrigerator
812795,2015-12-03,8700,57254.0,86883.0,COMMERC,Other,16.0,0.0,0.0,172.0,0.0,28.0,25.04343675,Offer New Refrigerator
970708,2009-06-23,9300,21979.0,39880.0,RESIDEN,Other,3.0,0.0,0.0,0.0,0.0,0.0,38.84408933,Offer New Refrigerator
187289,2009-09-29,11000,50178.0,64427.0,RESIDEN,Other,5.0,0.0,0.0,68.0,1.0,11.0,28.68992836,Offer New Refrigerator
672973,2009-07-03,9600,64758.0,63646.0,COMMERC,Other,5.0,0.0,0.0,121.0,0.0,34.0,35.98492935,Offer New Refrigerator
