CALL_CENTER_ID,RESPONSE_DATE,DAILY_CALLS,MONTHLY_CALLS,CALL_TARGET,REASON,MONTHS_CUSTOMER,NEGATIVE_RATING,DAYS_PROD_OUT_OF_SERVICE,PRODUCT_AGE,CALL_INQUIRIES,NUM_CALLERS,CALL_TIME,PRODUCT_TYPE,FEEDBACK,Sentiment,ACTION
960010,2020-06-10,152,597.0,812.0,ProdFailure,8.0,,,,,,26.98558122,,"sucked, most of the stuff does not work with my phone.",0,Contact Account Managment
815306,2022-10-24,186,519.0,752.0,ProdFailure,3.0,0.0,0.0,199.8017542,0.0,21.0,36.99564584,Laptop,I'll be looking for a new earpiece.,0,Contact Account Managment
351369,2010-07-09,266,611.0,970.0,ProdFailure,16.0,0.0,1.0,133.4481104,0.0,29.0,39.22971154,Other,much better than the hard plastic cases.,1,Contact Account Managment
307657,2020-02-25,150,590.0,864.0,ProdFailure,1.5,0.0,0.0,160.3,0.0,25.0,,Software,I used to talk on it for 1 - 1 1/2 hours and the battery would be literally drained and dying.,0,Contact Account Managment
478574,2023-01-26,191,314.0,571.0,ProdFailure,16.0,0.0,0.0,100.0326359,1.0,17.0,39.90704163,Other,I wear glasses and it fits fine with them.,1,Contact Account Managment
398578,2016-03-16,100,343.0,541.0,ProdFailure,3.0,0.0,0.0,144.4228889,0.0,18.0,31.5390134,Other,Item Does Not Match Picture.,0,Contact Account Managment
133731,2012-05-20,413,420.0,980.0,ProdFailure,12.0,0.0,0.0,222.2,0.0,23.0,,Laptop,"The real killer is the volume, and of course it breaking.",0,Contact Account Managment
656292,2012-12-15,639,622.0,1400.0,ProdGlitch,10.0,0.0,1.0,126.8,0.0,12.0,,Software,Improper description.... I had to return it.,0,Contact Account Managment
330489,2017-01-14,109,1160.0,1251.0,ProdFailure,6.0,0.0,0.0,177.0858449,0.0,19.0,33.84909254,Server,Now I know that I made a wise decision.,1,Contact Account Managment
800193,2013-05-01,40,,806.0,ProdGlitch,1.5,0.0,2.0,126.5333333,3.0,12.0,,Other,"Otherwise, easy to install and use, clear sound.",1,Contact Account Managment
571134,2020-06-12,153,220.0,444.0,,1.0,0.0,0.0,210.2754761,0.0,16.0,40.43225224,Software,Worst software ever used.... If I could give this zero stars I would.,0,Contact Account Managment
476104,2023-04-26,197,1051.0,1473.0,ProdFailure,11.0,0.0,2.0,225.6961276,0.0,24.0,43.00965053,Software,Better Than New.,1,Contact Account Managment
159360,2015-04-01,84,779.0,935.0,ProdFailure,0.0,,,,,,27.87387063,Laptop,Great phone.,1,Contact Account Managment
426433,2015-04-09,85,,429.0,ProdGlitch,,,1.0,76.01075257,0.0,9.0,37.6596682,Other,"No ear loop needed, it's tiny and the sound is great.",1,Contact Account Managment
772560,2022-03-02,176,672.0,908.0,ProdFailure,1.0,1.0,2.0,104.5928669,2.0,25.0,35.59225354,Other,The file browser offers all the options that one needs.Handsfree is great.,1,Contact Account Managment
58210,2010-11-16,276,724.0,1069.0,ProdFailure,12.0,0.0,0.0,288.8495515,1.0,32.0,38.98401301,Laptop,Not loud enough and doesn't turn on like it should.,0,Contact Account Managment
278206,2015-11-03,94,570.0,700.0,ProdFailure,4.0,0.0,0.0,179.5666667,2.0,17.0,,Other,"I have only had it for a few weeks, but so far, so good.",1,Contact Account Managment
763302,2014-04-27,68,782.0,869.0,ProdFailure,3.0,,,,,,18.92721164,,My 5-year old Nokia 2160 from Tracfone holds the charge a lot better than this.,0,Contact Account Managment
129311,2015-10-04,93,635.0,705.0,ProdFailure,14.0,0.0,0.0,138.3373521,0.0,19.0,42.48370297,Laptop,"My father has the V265, and the battery is dying.",0,Contact Account Managment
113073,2008-07-14,224,982.0,1355.0,ProdFailure,,0.0,0.0,194.2820992,0.0,20.0,29.37360717,Laptop,"Light weight, I hardly notice it is there.",1,Contact Account Managment
576129,2013-02-25,22,230.0,,,19.0,,,,,,3.7113123,,The only good thing was that it fits comfortably on small ears.,1,Contact Account Managment
572515,2008-02-20,216,,542.0,ProdFailure,,0.0,1.0,303.4333333,0.0,19.0,,Other,Not loud enough and doesn't turn on like it should.,0,Contact Account Managment
829011,2011-07-16,310,300.0,720.0,ProdFailure,20.0,2.0,0.0,127.3,1.0,14.0,,Desktop,Excellent Phone.,1,Contact Account Managment
943376,2024-03-29,213,567.0,1146.0,ProdFailure,14.0,0.0,3.0,276.170167,1.0,36.0,25.83088323,Laptop,[...] down the drain because of a weak snap!,0,Contact Account Managment
727141,2023-07-31,200,284.0,917.0,ProdFailure,10.0,0.0,0.0,143.6374388,0.0,20.0,30.20689334,Laptop,The nokia CA-42 USB cable did not work with my phone.,0,Contact Account Managment
166891,2011-04-06,289,1098.0,1822.0,ProdFailure,16.0,0.0,0.0,302.2264177,1.0,30.0,33.3190619,FARMING,Any ring tone..Overall good phone to buy..,1,Contact Account Managment
461625,2008-10-13,228,,1477.0,,,,,,,,16.17924959,,I wouldn't recommend buying this product.,0,Contact Account Managment
358837,2013-06-04,45,390.0,660.0,ProdGlitch,1.0,0.0,0.0,170.3666667,1.0,19.0,,Other,you could only take 2 videos at a time and the quality was very poor.,0,Contact Account Managment
886474,2020-09-06,156,491.0,620.0,ProdFailure,4.0,0.0,0.0,185.653088,0.0,14.0,36.02110045,Other,I did not have any problem with this item and would order it again if needed.,1,Contact Account Managment
651993,2020-03-16,150,,261.0,ProdFailure,1.6,0.0,1.0,105.4666667,17.0,20.0,,Other,Very well made and fits my Surefire GX2 perfectly.,1,Contact Account Managment
280695,2013-01-31,885,502.0,946.0,ProdFailure,16.0,0.0,0.0,214.4262056,0.0,16.0,34.75115835,Other,(It works!),1,Contact Account Managment
104399,2012-12-05,598,420.0,720.0,ProdFailure,4.0,0.0,0.0,78.40407309,0.0,21.0,29.01621726,Other,"Good , works fine.",1,Contact Account Managment
828993,2020-08-31,155,1165.0,1339.0,ProdFailure,17.0,0.0,0.0,164.6813583,1.0,18.0,37.57081963,,Don't make the same mistake that I did and please don't buy this phone.,0,Contact Account Managment
600947,2015-10-25,94,523.0,557.0,ProdFailure,1.0,0.0,0.0,177.7028004,0.0,20.0,37.35868805,Software,Comfortable in my hand.,1,Contact Account Managment
174241,2011-05-31,302,360.0,735.0,ProdFailure,14.0,0.0,1.0,202.9666667,0.0,33.0,,Software,Excellent wallet type phone case.,1,Contact Account Managment
707442,2010-03-25,258,,518.0,ProdFailure,,,,89.59981508,,12.0,28.54647846,Other,Battery has no life.,0,Contact Account Managment
686913,2020-07-06,153,849.0,987.0,ProdGlitch,,0.0,0.0,184.5457457,0.0,25.0,43.0169776,Software,"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than",0,Contact Account Managment
956304,2023-09-01,202,,724.0,ProdGlitch,8.0,0.0,0.0,120.303257,2.0,5.0,20.50577116,Software,This is simply the BEST bluetooth headset for sound quality!,1,Contact Account Managment
928084,2014-06-03,70,198.0,325.0,ProdFailure,4.0,0.0,0.0,134.7,1.0,16.0,,Other,"I've dropped my phone more times than I can say, even on concrete and my phone is still great (knock on wood!).",1,Contact Account Managment
442423,2010-03-09,257,508.0,850.0,ProdFailure,23.0,1.0,2.0,184.2666667,1.0,20.0,,Other,$50 Down the drain.,0,Contact Account Managment
809124,2015-01-24,82,640.0,804.0,ProdGlitch,15.0,0.0,0.0,235.3632495,0.0,36.0,35.63672035,Other,"It works great with a car charger, especially if you cannot plug in two adapters at the same time.",1,Contact Account Managment
350858,2023-05-05,198,138.0,855.0,ProdFailure,20.0,0.0,0.0,229.5182951,3.0,40.0,35.31106586,Other,I am more than happy with this product.,1,Contact Account Managment
515060,2013-02-28,23,376.0,462.0,ProdGlitch,3.0,0.0,1.0,122.2666667,1.0,14.0,,Other,"When it opens, the battery connection is broken and the device is turned off.",0,Contact Account Managment
99753,2011-03-29,289,916.0,1278.0,ProdFailure,0.0,1.0,0.0,187.2424028,3.0,37.0,33.16875685,Laptop,"I have this phone and it is a thorn in my side, I really abhor it.",0,Contact Account Managment
53734,2016-05-07,100,490.0,700.0,ProdGlitch,,0.0,3.0,190.7333333,1.0,12.0,,Other,Disappointed with battery.,0,Contact Account Managment
530123,2010-09-04,270,606.0,860.0,ProdFailure,24.0,0.0,2.0,200.1414536,1.0,20.0,26.24875663,Other,":-)Oh, the charger seems to work fine.",1,Contact Account Managment
658883,2015-05-04,86,386.0,540.0,ProdFailure,14.0,0.0,0.0,89.55585277,0.0,11.0,32.53025665,Other,And none of the tones is acceptable.,0,Contact Account Managment
928060,2011-04-25,295,500.0,802.0,ProdFailure,1.0,0.0,0.0,147.9901182,2.0,19.0,38.139022,Software,I did not bother contacting the company for few dollar product but I learned the lesson that I should not have bou,0,Contact Account Managment
96778,2019-08-23,144,,697.0,,0.0,0.0,0.0,,0.0,0.0,2.553521964,,It's very attractive and appears to be of good quality.,1,Contact Account Managment
729326,2018-05-19,127,294.0,483.0,ProdGlitch,9.0,0.0,0.0,79.90287141,0.0,4.0,36.0206079,Other,I own 2 of these cases and would order another.,1,Contact Account Managment
810049,2016-01-09,97,530.0,560.0,ProdFailure,2.0,0.0,0.0,75.03333333,5.0,18.0,,Software,Never got it!!!!!,0,Contact Account Managment
965859,2022-07-18,182,971.0,1241.0,ProdFailure,24.0,0.0,0.0,278.3074217,2.0,17.0,32.72169498,Software,Also its slim enough to fit into my alarm clock docking station without removing the case.,1,Contact Account Managment
683348,2015-08-10,90,522.0,582.0,ProdFailure,5.0,0.0,0.0,80.25180099,0.0,21.0,34.14472595,FARMING,This is a great deal.,1,Contact Account Managment
79883,2015-02-20,83,414.0,504.0,ProdGlitch,20.0,0.0,1.0,230.8488635,1.0,18.0,35.88829101,Desktop,Sprint charges for this service.,0,Contact Account Managment
656024,2020-12-29,160,1331.0,1609.0,ProdFailure,,0.0,0.0,223.3385211,0.0,18.0,37.3015175,Desktop,"stay away from this store, be careful.",0,Contact Account Managment
265793,2011-12-30,356,1160.0,1639.0,ProdFailure,,0.0,0.0,252.3710369,3.0,14.0,34.62775217,Other,Horrible phone.,0,Contact Account Managment
718552,2015-11-01,94,815.0,1167.0,ProdGlitch,28.0,0.0,0.0,338.6290354,1.0,38.0,34.16951368,Software,It was a waste of my money.,0,Contact Account Managment
827756,2018-02-25,123,680.0,788.0,ProdFailure,7.0,0.0,0.0,125.5040514,0.0,35.0,29.29334435,FARMING,I bought this phone as a replacement for my StarTac and have regretted it since.,0,Contact Account Managment
26446,2023-06-16,200,,738.0,ProdFailure,4.0,0.0,0.0,404.7666667,0.0,24.0,,FARMING,Linksys should have some way to exchange a bad phone for a refurb unit or something!,0,Contact Account Managment
433633,2013-03-05,24,348.0,474.0,ProdGlitch,12.0,0.0,0.0,70.49108003,1.0,21.0,38.26360073,Desktop,The speaker is of low quality so as making the ring tones sound very cheap.,0,Contact Account Managment
630194,2020-08-09,155,593.0,808.0,ProdFailure,1.0,0.0,0.0,126.9127232,3.0,11.0,35.90146304,Other,Poor Construction.,0,Contact Account Managment
524269,2024-02-27,211,558.0,814.0,ProdFailure,10.0,1.0,0.0,74.57642698,2.0,27.0,36.76027571,Desktop,Terrible phone holder.,0,Contact Account Managment
361642,2023-05-08,198,691.0,951.0,ProdGlitch,6.0,0.0,0.0,59.45925619,0.0,16.0,31.25482163,Laptop,"Overall, I would recommend this phone over the new Walkman.",1,Contact Account Managment
120990,2012-01-24,364,868.0,1315.0,ProdFailure,30.0,0.0,0.0,349.6943994,0.0,19.0,40.10703136,Desktop,I love this phone!.,1,Contact Account Managment
389963,2009-07-12,244,913.0,1478.0,ProdFailure,23.0,0.0,0.0,170.0567485,0.0,24.0,42.66845465,Laptop,Virgin Wireless rocks and so does this cheap little phone!,1,Contact Account Managment
929953,2012-08-27,480,413.0,1060.0,ProdGlitch,8.0,0.0,0.0,203.0888209,2.0,35.0,38.63382732,Server,"Also, the phone doesn't seem to accept anything except CBR mp3s, preferably ripped by Windows Media Player.",0,Contact Account Managment
842547,2023-10-07,204,447.0,634.0,ProdFailure,5.0,0.0,0.0,176.3284966,2.0,26.0,36.67687831,Software,The sound quality is excellent as well.,1,Contact Account Managment
662683,2013-03-21,30,,330.0,ProdGlitch,1.0,0.0,1.0,23.3,1.0,2.0,,Other,"But despite these few flaws, this case is of exceptional quality and well worth the additional costs of owning an",1,Contact Account Managment
919641,2011-03-14,287,1072.0,1558.0,ProdFailure,10.0,0.0,0.0,173.8358358,0.0,17.0,32.74036849,Laptop,doesn't last long.,0,Contact Account Managment
399454,2010-09-15,271,1182.0,1597.0,ProdFailure,6.0,0.0,1.0,117.1521605,3.0,27.0,34.20600845,Laptop,"It didn't work, people can not hear me when I talk.",0,Contact Account Managment
898416,2022-07-22,182,536.0,1560.0,ProdFailure,20.0,0.0,0.0,232.2971256,0.0,27.0,20.85606753,Laptop,We have gotten a lot of compliments on it.,1,Contact Account Managment
325044,2022-03-19,177,508.0,1066.0,ProdGlitch,2.0,0.0,2.0,57.09065961,1.0,10.0,40.85911311,Other,Any ring tone..Overall good phone to buy..,1,Contact Account Managment
793730,2011-10-19,332,367.0,780.0,ProdFailure,19.0,2.0,0.0,120.090143,0.0,13.0,35.01574872,Desktop,The best phone in market :).,1,Contact Account Managment
953244,2017-03-22,111,532.0,867.0,ProdGlitch,16.0,0.0,0.0,183.2062075,0.0,29.0,26.87488997,Other,Love This Phone.,1,Contact Account Managment
857534,2015-03-06,83,540.0,893.0,ProdGlitch,18.0,0.0,0.0,173.1913224,0.0,28.0,26.26681575,Other,DO NOT BUY DO NOT BUYIT SUCKS,0,Contact Account Managment
733211,2009-01-03,233,824.0,1103.0,ProdFailure,,0.0,0.0,174.2399806,2.0,25.0,37.91287247,Other,Love This Phone.,1,Contact Account Managment
68575,2020-08-10,155,1277.0,1585.0,ProdFailure,,0.0,0.0,229.3450754,0.0,19.0,39.50968107,Desktop,This is infuriating.,0,Contact Account Managment
453718,2010-01-03,253,1152.0,1539.0,ProdFailure,6.0,,,303.0140835,2.0,36.0,41.71511069,Software,Arrived quickly and much less expensive than others being sold.,1,Contact Account Managment
675482,2011-09-20,324,1030.0,1495.0,ProdFailure,12.0,1.0,0.0,88.23333333,2.0,38.0,,Desktop,The phone gets EXTREMELY HOT!,0,Contact Account Managment
141768,2013-01-03,697,1921.0,2939.0,ProdFailure,10.0,0.0,0.0,222.1475256,2.0,24.0,29.03823599,Server,Really good product.,1,Contact Account Managment
726119,2009-02-17,235,1327.0,2857.0,ProdGlitch,4.0,0.0,0.0,213.3929949,0.0,14.0,31.23611381,Desktop,We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but stil,0,Contact Account Managment
77822,2019-11-18,148,638.0,965.0,ProdGlitch,9.0,0.0,4.0,185.4333333,2.0,14.0,,Desktop,It is practically useless and did not add any kind of boost to my reception after I bought it.,0,Contact Account Managment
896658,2008-08-19,225,577.0,957.0,ProdFailure,3.0,0.0,0.0,151.7150658,1.0,21.0,34.86359608,Software,What a big waste of time.,0,Contact Account Managment
366815,2022-07-10,182,678.0,893.0,ProdFailure,0.0,3.0,0.0,102.4609862,2.0,19.0,38.34534078,FARMING,Everything worked on the first try.The device was certainly engineered in a clever way and the construction feels,1,Contact Account Managment
765740,2024-02-25,211,161.0,544.0,ProdFailure,24.0,0.0,2.0,207.2079516,1.0,25.0,28.09337559,Other,The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the,1,Contact Account Managment
148736,2021-06-02,165,486.0,737.0,ProdFailure,17.0,0.0,0.0,186.4730715,0.0,23.0,38.37360781,Laptop,Terrible phone holder.,0,Contact Account Managment
462750,2010-07-21,267,,1201.0,ProdFailure,8.0,0.0,0.0,162.12582,0.0,27.0,35.09551993,Desktop,[...] down the drain because of a weak snap!,0,Contact Account Managment
901872,2010-04-14,260,1072.0,1374.0,ProdFailure,9.0,2.0,0.0,191.57344,4.0,18.0,40.76740141,Desktop,"However, the ear pads come off easily and after only one week I lost one.",0,Contact Account Managment
364371,2019-03-09,137,893.0,1055.0,ProdFailure,6.0,0.0,0.0,201.0424021,2.0,37.0,43.47167729,Laptop,The headsets are easy to use and everyone loves them.,1,Contact Account Managment
569933,2008-04-10,219,,802.0,ProdFailure,5.0,0.0,0.0,402.0868105,0.0,23.0,21.98994578,FARMING,Integrated seamlessly with the Motorola RAZR phone.,1,Contact Account Managment
537314,2018-01-19,122,613.0,908.0,ProdFailure,2.0,0.0,0.0,35.97354161,1.0,4.0,39.97361316,Other,"A must study for anyone interested in the ""worst sins"" of industrial design.",0,Contact Account Managment
972387,2008-11-13,229,411.0,810.0,ProdFailure,8.0,0.0,0.0,276.0876189,0.0,19.0,38.50140658,Laptop,This is definitely a must have if your state does not allow cell phone usage while driving.,1,Contact Account Managment
531156,2016-07-17,102,786.0,920.0,ProdFailure,10.0,1.0,0.0,164.3178964,6.0,21.0,38.72132161,Other,I've tried several different earpieces for my cell phone and this Jabra one is the first one I've found that fits,1,Contact Account Managment
389498,2010-11-12,276,,1175.0,ProdFailure,10.0,0.0,0.0,165.0058394,0.0,27.0,34.99872778,Desktop,Who in their right mind is gonna buy this battery?.,0,Contact Account Managment
746140,2015-07-15,89,754.0,1169.0,ProdGlitch,26.0,0.0,0.0,322.7311957,2.0,37.0,33.78852367,Software,Blue Ant is easy to use.,1,Contact Account Managment
767465,2014-08-17,74,715.0,890.0,ProdFailure,0.0,0.0,0.0,94.78223069,0.0,17.0,42.803422,FARMING,Price is good too.,1,Contact Account Managment
137861,2016-07-25,102,864.0,1136.0,ProdGlitch,11.0,0.0,1.0,181.542927,0.0,27.0,35.03165088,Laptop,"I've only had my bluetooth for a few weeks, but I really like it.",1,Contact Account Managment
174544,2021-09-28,170,232.0,850.0,ProdFailure,9.0,0.0,0.0,149.0666667,1.0,21.0,,Laptop,It clicks into place in a way that makes you wonder how long that mechanism would last.,0,Contact Account Managment
427992,2012-01-09,360,892.0,1278.0,ProdFailure,30.0,0.0,0.0,350.6195273,0.0,20.0,38.66907284,Desktop,"Looks great and is strong.""",1,Contact Account Managment
129310,2019-09-23,145,785.0,905.0,ProdFailure,19.0,0.0,0.0,250.4522894,10.0,24.0,36.87623453,Desktop,I am very impressed with this headset from Plantronics.,1,Contact Account Managment
861885,2023-04-29,197,193.0,1332.0,ProdFailure,9.0,0.0,0.0,342.3163573,1.0,9.0,40.14790835,Other,A pretty good product.,1,Contact Account Managment
414542,2011-04-12,290,724.0,1130.0,ProdFailure,1.5,0.0,6.0,114.6666667,4.0,12.0,,Other,Bad Choice.,0,Contact Account Managment
921912,2024-01-07,209,305.0,587.0,ProdFailure,,0.0,0.0,222.0379946,0.0,12.0,40.42166884,Other,It looks very nice.,1,Contact Account Managment
321407,2020-08-02,154,1019.0,1451.0,ProdFailure,3.0,,,105.5525696,3.0,15.0,32.6994401,Software,A pretty good product.,1,Contact Account Managment
131497,2016-01-11,97,391.0,489.0,ProdFailure,13.0,0.0,0.0,89.83593974,0.0,11.0,32.4314097,Other,[...] down the drain because of a weak snap!,0,Contact Account Managment
