MACHINE_ID,REPAIR_DATE,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,ACTION
2171416,2014-12-11,-0.88701831,-2.5636096,-2.8858466,-3.5286513,-3.6305273,-3.3290996,-2.4218624,-1.7211052,-1.5997609,-1.2444922,Check Bearings
553244,2012-06-13,0.56234727,-0.40222618,-2.0118905,-3.1196829,-4.0757637,-4.3296347,-3.1237845,-2.0874932,-1.8781291,-0.89733236,Run at 75% Capacity
3881921,2009-08-28,-2.0483787,-4.8189782,-4.5013909,-4.4447375,-3.365427,-2.1909447,-1.7770284,-1.3816273,-0.40618001,-0.25304716,Run at 25% Capacity
9830450,2020-03-09,0.87940096,0.024208509,-0.76203434,-1.644891,-2.4873695,-3.2258683,-3.521669,-3.3619559,-2.8411989,-2.1919121,Test Power Source
1246016,2014-11-11,0.05451779,-2.0608501,-3.6410281,-4.1702062,-3.9536693,-3.2502472,-2.24371,-1.6672261,-1.4265973,-0.77806463,Check Bearings
8011271,2016-04-18,0.98873821,0.71704787,-1.0392054,-2.6095761,-3.4833538,-4.0788262,-3.3479213,-2.3602288,-1.9708004,-1.3938107,Check Belts
443714,2013-11-13,-0.20564988,-1.6617565,-2.802114,-4.0109618,-3.7829696,-2.8144955,-2.1028561,-1.8816215,-1.2382661,-0.55951738,Check Bearings
6850604,2010-07-10,-0.65140527,-1.7376874,-2.6040148,-3.2938206,-3.9001147,-4.0485152,-3.5909826,-2.9945073,-2.0020897,-1.4364374,Run at 25% Capacity
6724377,2016-11-05,-1.2166807,-1.8913207,-2.1493712,-2.6387656,-2.7804658,-2.7962335,-2.5061777,-2.2136773,-1.5589982,-1.0244411,Check for Corrosion
7319841,2017-06-16,-0.02390781,-0.79970084,-0.89757089,-1.8501474,-2.0011237,-2.2754645,-2.6611721,-2.5726878,-2.4668879,-2.2703711,Check for Corrosion
6995415,2018-09-08,-0.45517626,-0.75617828,-0.42552229,-0.61603831,-0.64246009,-0.416625,-0.48432035,-0.53988091,-0.39351547,-0.36098973,Check for Misalignment
5552473,2013-11-24,-1.6446008,-3.9070449,-4.2273545,-4.1669676,-3.356747,-2.4036813,-1.8392344,-1.3783747,-0.52969736,-0.36378748,Check Bearings
1182224,2019-01-31,-0.28784748,-0.83663568,-1.1133267,-1.5152113,-1.755737,-1.9722917,-2.0580394,-1.928919,-1.8189515,-1.6231794,Check for Misalignment
4821315,2021-05-21,1.6083359,1.2081828,0.69271324,-0.059222615,-0.60967699,-0.96433495,-1.4750351,-1.7359802,-1.6906077,-1.4697412,Test HVAC
7480694,2013-04-09,-1.5332813,-3.1328586,-3.5108965,-4.2795524,-3.921795,-3.427814,-2.382414,-1.4578097,-1.2420421,-0.82434211,Run at 75% Capacity
1078561,2013-06-24,-0.78853144,-2.8221053,-3.7264507,-3.9268341,-3.7451449,-3.4510288,-2.516462,-1.779518,-1.6023848,-1.1381197,Run at 75% Capacity
466374,2014-03-28,0.087808268,-0.092987412,-1.3564136,-2.6496499,-3.2456875,-3.9496529,-3.4896251,-2.4211383,-1.7583601,-1.3047341,Check Bearings
3383445,2014-02-14,-1.5629925,-3.5508,-4.2927076,-4.4427144,-3.8821711,-3.0215197,-1.7660513,-1.4830508,-1.1839726,-0.63156028,Check Bearings
2655082,2015-07-20,-0.61235455,-2.7983827,-4.152515,-4.4579287,-3.5273514,-2.4962501,-1.7529649,-1.573856,-0.73002695,-0.31661557,Check Belts
8824497,2015-12-31,1.566449,1.1064485,-1.1447887,-2.4897378,-3.5611006,-4.0246435,-2.8257696,-1.762581,-1.5151096,-0.76167381,Check Belts
166149,2008-05-02,-1.3132285,-1.9628833,-0.84626258,-1.4005536,-1.3682153,-1.6259806,-1.3467619,-0.97069563,-0.29910008,-0.01579098,Turn Off Machine
5717427,2012-07-22,-1.3488522,-3.3735747,-3.9629021,-4.3595609,-3.9182498,-3.2372313,-2.1997092,-1.4548628,-1.2340815,-0.57248142,Run at 75% Capacity
4186065,2020-05-23,-0.20601478,-1.4342688,-2.198701,-2.5444916,-2.7221905,-2.9523053,-2.9964085,-2.6673632,-2.1215877,-1.5505562,Test HVAC
5634257,2013-01-27,-1.1814413,-2.9752607,-3.6406515,-4.4485807,-4.213822,-3.381331,-1.9697019,-1.4726939,-1.0907161,-0.35705311,Run at 75% Capacity
9267961,2018-12-15,0.71362661,-0.81807991,-2.1763857,-3.18789,-4.2282944,-4.5750959,-4.0837938,-3.2167901,-2.3497864,-1.4538826,Check for Misalignment
4488513,2012-08-28,-0.2940358,-2.3943275,-3.7217324,-4.5297891,-3.9610108,-3.2097544,-2.1188144,-1.5577779,-1.3442058,-0.75510711,Run at 75% Capacity
4683027,2020-08-24,0.32349126,0.47820062,0.35686581,-0.38048542,-0.60937914,-1.0220598,-1.3946003,-1.8006358,-1.9174834,-1.9732875,Test HVAC
9245181,2015-12-06,-1.4351519,-4.6413785,-4.7208515,-4.7117384,-3.4714654,-2.132606,-1.5865081,-1.2264168,-0.25615607,-0.12157969,Check Belts
385109,2013-04-20,0.41263451,-0.43825896,-2.1761866,-3.4124961,-4.0678323,-4.3811957,-3.3923709,-2.1599529,-1.7296242,-1.2643675,Run at 75% Capacity
2971628,2012-06-05,-0.92470242,-3.4355511,-4.2550696,-4.5928607,-3.7571352,-2.6286174,-2.067179,-1.810549,-0.93044829,-0.39901412,Run at 75% Capacity
5226952,2013-03-09,-1.4112485,-2.865195,-3.4394811,-3.8059081,-3.736798,-3.3095419,-2.270266,-1.5891114,-1.4318275,-0.81402946,Run at 75% Capacity
8903254,2021-11-08,-0.61443932,-1.0214039,-1.4165069,-1.6205264,-1.8855877,-2.0804768,-1.9716259,-1.7170934,-1.2301009,-0.84566263,Test HVAC
4198183,2014-09-25,-0.022416358,-2.5723065,-3.5853324,-3.8756848,-3.8543155,-3.6508921,-2.8316466,-1.7502277,-1.4600074,-1.0788335,Check Bearings
1620065,2018-06-22,-0.94678233,-1.4609554,-1.7823135,-2.0072642,-2.2000791,-2.2322149,-2.1036717,-1.8144493,-1.2681405,-0.83966294,Check for Misalignment
8308256,2010-04-01,-1.6747767,-4.2881226,-4.4638589,-4.6724801,-3.5631405,-1.9740127,-1.5456437,-1.1349044,-0.10334374,0.22127782,Run at 25% Capacity
2819212,2014-05-23,1.2840707,-1.0229311,-2.3283364,-3.273891,-3.807971,-3.2913366,-2.0958072,-1.765507,-1.6854575,-0.70704899,Check Bearings
6272203,2014-03-22,-0.6377296,-1.993194,-3.0710715,-3.777925,-4.5466428,-4.2186303,-2.7657161,-1.7006459,-1.4018051,-0.71844976,Check Bearings
2131531,2017-02-06,-0.73170396,-2.1782214,-3.0396191,-3.5775739,-3.7407886,-3.4759205,-3.0708933,-2.6852882,-1.9594992,-1.2215317,Check for Corrosion
1689544,2019-03-06,0.73048515,-0.12112629,-0.88041883,-1.7448455,-2.3881027,-2.7735405,-2.9055292,-2.7588926,-2.5065445,-2.2267115,Test Electrical
3306350,2009-09-09,-1.6289483,-2.8378335,-3.0533929,-3.3246593,-3.1541514,-2.5961279,-1.8372649,-1.7198384,-1.5430412,-1.1617147,Run at 25% Capacity
5047802,2019-12-10,1.1875022,0.41787509,-0.89519364,-2.4851438,-3.5851584,-4.0905504,-3.8566543,-3.3611196,-2.7453486,-2.0778342,Test Power Source
1981732,2016-06-12,-1.4946872,-1.5913921,-1.9653267,-3.0745916,-3.3662757,-3.6091385,-3.4519365,-2.6574522,-2.1829463,-1.7595231,Check for Corrosion
3973586,2019-05-08,0.54598638,-0.85933939,-1.9190747,-2.8994045,-3.3891922,-3.2236367,-2.8866782,-2.3136996,-1.6289149,-1.0986142,Test Electrical
3655767,2015-05-27,-1.7840856,-3.9340796,-4.2660642,-4.143272,-3.6928435,-2.9406694,-1.3300067,-0.9534328,-0.69124668,0.16448665,Check Belts
307185,2011-06-04,-1.6900977,-3.3279077,-3.7802368,-4.7232383,-4.4909686,-3.4415006,-1.8529038,-1.2534045,-0.68092117,0.15472733,Run at 50% Capacity
3972695,2020-05-29,-1.363529,-2.1588448,-2.2543666,-2.5368682,-2.561336,-2.6469279,-2.5812937,-2.1743688,-1.5919398,-1.0535711,Test HVAC
8014774,2008-11-06,-2.8587072,-3.2174073,-3.2196438,-2.9398912,-2.6358864,-2.2523997,-1.8508224,-2.033682,-1.4021531,-0.49099336,Turn Off Machine
6678644,2009-04-01,0.12998941,-0.22388221,-0.29228436,-0.73214773,-1.0584275,-1.242678,-1.4531329,-1.6277933,-1.8014705,-1.8584365,Review Capacity
2855585,2020-02-24,-0.50560255,-1.3614954,-1.9100919,-2.8429451,-3.1380481,-3.2415485,-2.9511703,-2.3597462,-1.7417459,-1.2536298,Test Power Source
9277743,2011-10-16,2.759564,0.35934154,-2.5711497,-4.46167,-4.4565657,-3.6341604,-2.4177734,-1.1531828,-0.84514561,-0.26501315,Run at 50% Capacity
1382166,2014-11-16,-0.76166169,-2.3890321,-3.4567157,-3.921277,-3.8872661,-3.597207,-3.0203548,-1.9636127,-1.2059019,-1.0595805,Check Bearings
4592754,2008-08-13,-0.30466237,-2.032233,-3.3014144,-4.0056921,-3.4249569,-2.704033,-1.8092355,-1.7578203,-1.0957921,-0.41995909,Turn Off Machine
4069725,2020-11-16,0.92945915,0.7564706,0.40548669,-0.22615434,-0.78714643,-1.0947921,-1.2273425,-1.5013796,-1.7553262,-1.7336538,Test HVAC
6481527,2016-07-03,-0.81201112,-3.5184386,-4.6240855,-4.3503659,-3.2626946,-2.1111466,-1.6166091,-1.2454201,-0.49687927,-0.21399105,Check for Corrosion
101289,2015-01-29,-1.5019518,-3.408686,-4.1192139,-4.2137533,-3.8185223,-3.2191266,-1.931654,-1.4365561,-1.2243658,-0.60980034,Check Belts
3469213,2013-01-29,-0.46900956,-2.3799408,-3.7564289,-4.0994379,-3.5323161,-2.7102652,-1.9287444,-1.6630578,-1.2539216,-0.5842857,Run at 75% Capacity
8965869,2018-01-21,-1.7321002,-2.2990383,-2.5163114,-3.3719112,-3.3083062,-3.3441249,-2.7401137,-2.0826062,-1.5006863,-1.4304994,Check for Misalignment
1106964,2019-12-16,0.72224058,-0.043561387,-0.69543343,-1.3242557,-2.0492451,-2.6133877,-2.8083519,-2.6348979,-2.322747,-2.026328,Test Power Source
9606234,2010-01-02,0.74035865,-2.1779947,-3.7058289,-4.1676885,-3.6073055,-2.6480816,-1.5727974,-1.1773021,-0.74546023,0.16786411,Run at 25% Capacity
5875503,2021-03-27,-0.13494322,-1.2369754,-1.9620706,-2.4229354,-2.3708637,-2.325052,-2.1999498,-2.0596992,-1.7355513,-1.1768285,Test HVAC
8698416,2020-06-02,-0.78455715,-1.7241771,-2.2815205,-2.4274118,-2.5592822,-2.5770525,-2.5337876,-2.1830337,-1.5358198,-1.0194826,Test HVAC
9888226,2012-11-15,0.024654885,-1.6373834,-2.9870684,-4.2881055,-4.3498895,-3.8375606,-2.6172145,-1.6442849,-1.4660535,-0.97872792,Run at 75% Capacity
2434386,2012-08-02,0.13871326,-1.4776907,-2.7558089,-3.6699468,-3.3742593,-2.4106432,-0.8997626,-0.1828639,0.098572897,0.91678891,Run at 75% Capacity
9502874,2010-12-01,1.618218,0.32869333,-0.48329208,-0.75955066,-0.57394317,-0.31343082,0.19168951,0.6778659,0.74770512,1.2070444,Run at 25% Capacity
7373048,2020-09-17,0.70593122,0.85248173,0.81103532,0.15946692,-0.21495369,-0.53779261,-0.75388242,-0.97465992,-1.2528652,-1.3895729,Test HVAC
6837083,2009-02-10,-0.32481451,-1.0698261,-1.4924871,-2.3167521,-2.5992512,-2.4786073,-2.2139819,-1.7635675,-1.3007155,-0.79888861,Review Capacity
8232277,2008-09-20,0.36349498,-1.2831036,-3.091528,-4.2169369,-4.1148402,-3.2407082,-2.2700834,-1.7995893,-1.5521922,-0.78982377,Turn Off Machine
6201243,2017-01-11,-1.2975717,-1.9918757,-2.0955508,-2.4968951,-2.3886527,-2.4182902,-2.1642561,-1.8762809,-1.4990906,-0.8265254,Check for Corrosion
4984779,2014-12-22,-1.6159944,-3.8173722,-4.0084612,-4.2489191,-4.0041261,-3.467967,-2.2486505,-1.053696,-0.78070954,-0.60678089,Check Bearings
1005629,2018-10-28,0.21790218,-0.3412237,-0.9007245,-1.465726,-2.1025941,-2.6429976,-2.7646803,-2.6594914,-2.3875218,-1.8154792,Check for Misalignment
1598179,2016-09-18,2.2610523,0.052462855,-2.2768373,-3.9581639,-4.821816,-4.4735229,-3.5431038,-2.1147357,-1.1963079,-0.9293386,Check for Corrosion
6331749,2018-12-11,-0.30507611,-0.62981562,-0.11168748,0.071677727,-0.12607371,-0.17845486,-0.10426134,-0.11527179,-0.17192163,-0.18985268,Check for Misalignment
801970,2010-10-27,-1.3492359,-2.3463507,-2.9194692,-3.4380451,-3.6562282,-3.6731983,-3.2412574,-2.526357,-1.7372088,-1.4085274,Run at 25% Capacity
8671304,2016-08-30,0.56978627,-0.9055432,-2.0504634,-3.3880201,-4.0773769,-3.760589,-2.8485718,-1.8513643,-1.7757347,-1.3619268,Check for Corrosion
9469631,2012-08-07,1.9475901,-0.18907422,-2.4198756,-3.5628923,-4.9383539,-4.8596817,-3.2832337,-1.8879014,-1.5551018,-0.49271595,Run at 75% Capacity
1752668,2009-01-14,-0.33239107,-1.18337,-1.9714871,-2.9035809,-3.2616403,-3.3371601,-2.9288831,-2.2938667,-1.6889093,-1.2712238,Turn Off Machine
855123,2014-05-12,-1.1275302,-2.8926784,-4.0391254,-4.9975144,-4.3888725,-2.9791726,-1.8578985,-1.6618179,-0.88047125,-0.18705465,Check Bearings
6735863,2021-11-11,-0.11716166,-0.73385668,-1.1179277,-1.5887401,-1.5773564,-1.4031009,-0.98261949,-0.34913039,-0.11875704,-0.036639035,Test HVAC
2452552,2017-02-15,-0.18001176,-1.0702747,-1.7715269,-2.560587,-3.1501822,-3.2843341,-3.2313005,-3.2283968,-3.2145769,-3.1722964,Check for Corrosion
5924613,2020-12-26,1.0901797,0.78278839,0.32001071,-0.41413767,-0.72211312,-1.0378348,-1.3980581,-1.5867847,-1.6822799,-1.5073451,Test HVAC
8698375,2020-10-19,1.2424235,1.4714553,0.86852589,-0.14387715,-1.021141,-1.4303741,-1.8207965,-2.1235952,-2.0256507,-1.4881608,Test HVAC
2459904,2015-07-27,0.30407732,-1.6693364,-3.0450266,-4.1797241,-4.0322301,-3.4893435,-2.3111138,-1.6169423,-1.595106,-0.88603409,Check Belts
7603073,2016-05-01,-2.3341196,-4.2369848,-3.9709329,-4.0543601,-3.7503884,-3.1874674,-1.8703118,-1.1835889,-0.9661707,-0.41535544,Check Belts
9439021,2008-12-27,0.72974322,-1.3902252,-2.8000279,-3.8337496,-4.4007102,-3.6043029,-2.3867533,-1.9950385,-1.2395047,-0.33578324,Turn Off Machine
3439121,2009-12-31,-1.3085612,-2.7961887,-3.2854517,-4.2661423,-4.3111466,-3.7376144,-2.5079325,-1.4889384,-1.3865044,-0.69488204,Run at 25% Capacity
8159266,2012-12-05,0.24325364,-2.5593844,-3.294061,-3.5009454,-3.0453169,-2.3687805,-0.99404043,-0.30379841,-0.019705718,0.51172208,Run at 75% Capacity
9554664,2021-06-29,0.88088641,0.27443776,0.18613326,-0.46587651,-0.93837846,-1.3951184,-1.6795077,-1.5892773,-1.5389414,-1.3804219,Test HVAC
9297861,2020-07-09,-1.2347339,-2.0763535,-2.6428473,-3.0762996,-3.1480958,-2.9364885,-2.3164723,-1.8101887,-1.5593921,-1.3623404,Test HVAC
7287328,2009-01-21,0.4984457,-0.92086729,-1.3174935,-2.4949837,-2.8262284,-3.2852678,-3.179696,-2.8293203,-1.9824649,-1.1888066,Review Capacity
1362736,2013-12-27,0.53855705,-1.4893103,-2.5794294,-3.2062237,-3.5891928,-3.3890134,-2.6536453,-1.8575693,-1.7696347,-1.3949271,Check Bearings
7930812,2011-05-07,0.9178806,-1.0079737,-2.7404947,-4.1482109,-4.1705208,-3.4668729,-2.5912086,-1.8733636,-1.6283821,-0.96178772,Run at 50% Capacity
2799994,2012-08-01,0.082044364,-0.15354808,-1.5735748,-2.7782025,-3.5331174,-3.9679484,-3.2760872,-2.2903384,-1.7285525,-1.1032904,Run at 75% Capacity
4436478,2018-12-07,0.63827935,-1.0591492,-2.6748496,-3.7388862,-3.4785335,-2.6456223,-1.5866974,-1.2337192,-0.93288065,-0.24215057,Check for Misalignment
4969532,2019-06-22,1.1833233,-0.25130582,-1.7154337,-2.4937541,-3.0003299,-3.0970313,-2.8267482,-2.1670537,-1.2965058,-1.0181116,Test Electrical
7396364,2019-01-17,-0.57751632,-1.0893941,-1.4020797,-1.9693113,-2.0872702,-2.3107632,-2.3659027,-2.2119819,-1.9639673,-1.6296978,Check for Misalignment
4320990,2009-09-28,1.1377783,-1.3446846,-3.023627,-4.0361581,-4.5325338,-3.8032033,-2.503726,-1.5535429,-1.444338,-0.59777971,Run at 25% Capacity
79438,2016-10-18,-1.2535608,-1.8026659,-1.6194405,-2.0417994,-2.1846178,-2.2221283,-2.2634282,-1.9848266,-1.6318171,-1.1996126,Check for Corrosion
5925121,2008-12-22,-1.027129,-2.7539409,-3.4784744,-3.8609486,-3.8740598,-3.3891515,-2.3289516,-1.813379,-1.8880898,-1.1783737,Turn Off Machine
6820637,2016-01-22,-0.39765727,-2.4207865,-3.7729914,-4.2288641,-4.0067472,-3.1426245,-2.1412019,-1.5613591,-1.269229,-0.56038502,Check Belts
6034963,2010-04-08,-0.19097951,-2.2705638,-3.613066,-4.2634936,-3.8574703,-3.179184,-2.1734424,-1.6112621,-1.3237521,-0.64513276,Run at 25% Capacity
6009065,2020-07-06,-0.061650632,-1.6090297,-2.5454792,-2.9045542,-3.0820412,-2.9077241,-2.4400831,-1.7606238,-1.1926013,-0.93511833,Test HVAC
1589588,2012-12-04,-2.1354797,-3.4683481,-3.6839433,-4.084082,-3.6902029,-2.8711564,-1.7967528,-1.6201637,-1.2361757,-0.63749306,Run at 75% Capacity
8662443,2019-10-15,-1.1092926,-1.3565277,-1.6268734,-1.7483006,-1.8286638,-1.9935504,-2.076581,-1.9757282,-1.7663021,-1.3289701,Test Power Source
8678774,2016-10-29,-0.25578871,-0.75302153,-0.910341,-1.5399236,-1.818217,-1.9980551,-2.2282048,-2.2099183,-2.0866973,-1.9279781,Check for Corrosion
3744625,2015-08-20,-0.80841717,-2.1087756,-3.0299326,-3.6821909,-3.9646831,-3.7757167,-3.2671044,-2.2881526,-1.4555811,-1.2609341,Check Belts
6621959,2019-02-22,0.13157451,-0.74391505,-1.2688824,-1.8962127,-2.382528,-2.6311608,-2.5688694,-2.2932586,-2.0243821,-1.6327416,Check for Misalignment
6833087,2015-10-01,-0.79574719,-2.6890007,-3.7405361,-4.6411689,-4.2516936,-3.0196011,-1.5802521,-1.4595078,-1.0010282,-0.15093543,Check Belts
7489519,2020-07-18,-0.11556841,-1.3747942,-2.1440369,-2.5741932,-2.7514242,-2.9313075,-2.6882942,-2.2908493,-1.726952,-1.2291506,Test HVAC
9662160,2012-09-16,-1.9047889,-3.5630883,-3.791947,-4.5580745,-4.2706034,-3.3908775,-2.1571829,-1.5927378,-0.99039855,-0.35652954,Run at 75% Capacity
7325970,2021-08-05,0.33221062,0.27640054,0.49039082,0.21606295,0.25012607,0.30076018,0.23878468,0.28134114,0.28411011,0.31239862,Test HVAC
4439548,2018-05-26,-0.71277232,-1.7144019,-2.1003439,-2.8896371,-3.1748674,-3.0850526,-2.8324761,-2.4489125,-2.1266798,-1.6726314,Check for Misalignment
3014797,2014-07-06,-0.71857798,-1.7689233,-2.5470842,-3.2631595,-3.8587827,-3.9836755,-3.3015556,-2.1444134,-1.1499119,-0.9879404,Check Bearings
9992629,2016-11-20,-2.7627317,-3.5573964,-3.5443542,-3.47976,-3.3165262,-3.0174435,-2.2597759,-1.4828577,-1.1563117,-1.066332,Check for Corrosion
7148315,2020-10-27,2.0735662,1.6435253,1.0319289,0.26210196,-0.23531392,-0.47919672,-0.8479429,-1.0999849,-1.1193369,-0.94974612,Test HVAC
7414020,2012-08-08,-0.066864829,-2.5305013,-3.570897,-4.3142768,-4.0526909,-3.2631727,-2.2006371,-1.7953888,-1.3106552,-0.45690583,Run at 75% Capacity
6357025,2010-06-11,-1.9646174,-3.4262451,-3.8509154,-4.2687415,-4.0809635,-3.3999799,-2.2108361,-1.7640939,-1.6311775,-0.98285925,Run at 25% Capacity
6987417,2009-08-22,1.295295,-0.44417696,-2.2648747,-3.1896231,-4.0700804,-3.7205384,-2.5791909,-1.9149491,-1.3729032,-0.36304316,Run at 25% Capacity
4892948,2011-03-17,-2.1654749,-3.8853673,-4.0459016,-3.8837808,-3.3084389,-2.5075449,-1.7546198,-1.5072711,-1.1281956,-0.60448628,Run at 50% Capacity
7475530,2016-02-16,-1.7641346,-1.5527278,-2.5561741,-4.4159744,-4.5028715,-4.4440304,-3.5209286,-2.3571222,-1.8045107,-1.1210994,Check Belts
6028008,2021-03-28,0.326843,-0.89806206,-1.9035681,-2.5630611,-2.7880938,-2.8817213,-2.7848823,-2.6507501,-2.2987289,-1.7206511,Test HVAC
2835382,2015-01-14,1.559039,-0.19454066,-2.3447118,-3.36263,-4.2473896,-4.065234,-2.6373272,-1.9588484,-1.5703529,-0.40927161,Check Bearings
3805078,2018-10-25,0.8518677,-0.55806955,-1.9278685,-2.8985317,-3.0929225,-2.8430709,-2.4811648,-2.0908638,-1.4338902,-0.90667884,Check for Misalignment
626680,2013-08-31,-0.44579819,-2.462103,-3.6164782,-4.4649659,-4.2680321,-3.6351665,-2.6740737,-1.6949611,-1.4311076,-0.80180109,Run at 75% Capacity
6498118,2013-12-18,-0.46790942,-2.2131483,-3.5158313,-4.7086754,-4.959217,-4.0613342,-2.7768986,-1.6020749,-1.5563484,-0.78631835,Check Bearings
2682421,2009-10-17,-2.5755616,-4.6227061,-5.0917593,-4.6434988,-3.3003375,-1.9796261,-1.5661977,-1.0399259,-0.17495433,-0.14170897,Run at 25% Capacity
4387164,2011-02-15,-0.94829611,-2.6856672,-3.1946598,-3.6083244,-3.7129545,-3.2590315,-2.26316,-1.8053652,-1.6065091,-1.0827982,Run at 50% Capacity
4618283,2008-11-11,-0.6589291,-2.463566,-3.4573725,-4.2148297,-3.889567,-3.3523735,-2.2845623,-1.6585681,-1.4858383,-0.90509078,Turn Off Machine
2721571,2019-05-06,-2.9919854,-3.2869165,-1.7771821,-1.7039129,-1.1372917,-0.58360561,-0.40178415,-0.39346086,-0.4331772,-0.41116587,Test Electrical
9602238,2020-01-27,0.41283191,-0.7654258,-1.7347165,-2.6609547,-3.0602702,-3.1232012,-2.9052418,-2.5503587,-2.2474502,-1.7629872,Test Power Source
8738465,2015-12-22,1.386386,0.020308075,-1.7682901,-3.6722626,-4.6214955,-3.9866022,-2.8085853,-1.7318495,-1.4522637,-1.0688357,Check Belts
8259057,2012-03-03,1.6588455,-1.4939637,-2.928742,-3.9074792,-4.3160426,-3.8569767,-2.3862083,-1.6651556,-1.3576026,-0.31071403,Run at 50% Capacity
9021505,2016-07-14,-0.73107071,-3.288446,-4.0456031,-4.1411827,-3.6572135,-2.6501125,-1.8436096,-1.6096588,-0.95255132,-0.32115643,Check for Corrosion
8489339,2013-03-16,-2.4969547,-4.2969871,-4.0956445,-4.2516982,-3.6377611,-2.7111436,-1.4174656,-1.2411981,-0.68606369,-0.1680879,Run at 75% Capacity
3266276,2009-04-08,-0.51801276,-1.2093627,-1.930188,-2.1966563,-2.5621998,-2.6274772,-2.5659317,-2.3729531,-1.8628596,-1.281372,Review Capacity
8455537,2016-09-17,-2.4595932,-4.2162346,-3.8533213,-3.9055656,-3.482676,-2.6218514,-1.2886894,-1.0236323,-0.78644271,-0.25665417,Check for Corrosion
3349071,2017-09-09,-0.98233877,-1.8250212,-2.2272583,-2.762187,-2.7391817,-2.7156213,-2.6232359,-2.3276244,-1.9048624,-1.3835679,Check for Corrosion
1078284,2009-09-04,0.21937846,-1.7581256,-3.3605463,-4.5928576,-4.179482,-3.3408749,-2.2548307,-1.7001425,-1.3708313,-0.58959356,Run at 25% Capacity
6736570,2010-10-31,-2.2346311,-4.3428072,-4.6364434,-4.1887903,-3.0933144,-1.8757901,-1.6451654,-1.248306,-0.52349265,-0.40942753,Run at 25% Capacity
1226130,2010-05-28,-0.040185347,-1.7127172,-2.9044977,-3.6125507,-3.7911818,-3.3281995,-2.4379027,-1.8484217,-1.6013945,-1.1308696,Run at 25% Capacity
7595011,2009-10-08,1.0526171,0.028333263,-1.6033424,-2.516616,-3.8297232,-3.8591035,-3.1441682,-2.2410899,-1.9845125,-1.5295902,Run at 25% Capacity
7675321,2015-03-09,-1.1375655,-2.8296175,-3.6993818,-4.18251,-3.9518425,-3.4600818,-2.4981382,-1.6487298,-1.4308586,-0.99026326,Check Belts
7249893,2012-04-26,-1.0739781,-2.6334188,-3.3746113,-4.0010608,-3.8465257,-3.1548045,-2.294576,-1.5802305,-1.3801162,-1.0120372,Run at 50% Capacity
913573,2008-10-18,-0.95191833,-3.0032975,-4.2639169,-4.4881596,-3.7711803,-2.8156073,-1.72049,-1.4830117,-1.066919,-0.40053584,Turn Off Machine
6232570,2017-08-05,-1.0296099,-2.2367879,-2.8925288,-3.4582188,-3.3512526,-3.3122535,-2.8947184,-2.3478479,-1.6838679,-1.0465997,Check for Corrosion
9139835,2020-08-11,1.4318017,0.67924333,-0.24321872,-1.216759,-1.9192224,-2.1385985,-2.3264233,-2.3492117,-2.1719238,-1.8735262,Test HVAC
7472035,2011-10-02,-0.085970978,-2.5872112,-3.7228035,-4.3473411,-3.8904984,-2.8682043,-2.02272,-1.7828166,-1.0081965,-0.4568159,Run at 50% Capacity
7925737,2013-10-09,-0.50206042,-2.5728244,-3.6323332,-4.2805287,-4.0847925,-3.6282551,-2.6008236,-1.6932949,-1.5023735,-1.0268627,Check Bearings
8767783,2013-04-11,1.4177192,-0.019159653,-2.0506498,-3.13418,-4.2015976,-4.1388623,-2.9897655,-2.1803699,-1.7081733,-0.66800526,Run at 75% Capacity
