Loan_ID,APP_DATE,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,ACTION
470444,2012-10-26,15900,68304.0,92271.0,DebtCon,Other,1.0,1.0,2.0,113.2284034,2.0,25.0,32.88184693,Put More Money Down on Mortgage
803021,2018-01-09,25000,101250.0,135000.0,DebtCon,Self,3.0,0.0,0.0,301.3,4.0,46.0,,Put More Money Down on Mortgage
216372,2018-08-08,26300,78851.0,109090.0,DebtCon,Office,8.0,0.0,0.0,405.4304292,0.0,44.0,42.34162639,Put More Money Down on Mortgage
200480,2005-03-06,3800,11543.0,46045.0,HomeImp,Self,,0.0,0.0,204.6479917,0.0,11.0,42.17316588,Put More Money Down on Mortgage
469160,2012-07-07,15500,28269.0,52822.0,HomeImp,Other,9.0,0.0,0.0,120.6109212,1.0,9.0,18.18289191,Put More Money Down on Mortgage
169672,2014-06-14,18300,90337.0,103864.0,HomeImp,ProfExe,3.0,0.0,0.0,118.5345867,0.0,25.0,39.72048898,Put More Money Down on Mortgage
39224,2015-05-02,20000,32000.0,56373.0,DebtCon,Other,1.0,0.0,0.0,113.5666667,1.0,17.0,,Put More Money Down on Mortgage
98628,2016-12-23,22800,,146840.0,,,,,,,,,14.80008716,Put More Money Down on Mortgage
794658,2006-01-29,6500,13600.0,,HomeImp,Other,14.0,2.0,5.0,115.3666667,1.0,16.0,,Put More Money Down on Mortgage
245820,2020-02-18,34800,138680.0,190729.0,DebtCon,ProfExe,21.0,0.0,0.0,198.1233342,0.0,21.0,35.57723925,Put More Money Down on Mortgage
601256,2006-07-05,7500,45864.0,57799.0,DebtCon,,7.0,,0.0,65.57119786,,16.0,33.86574535,Put More Money Down on Mortgage
840477,2010-03-21,12600,55415.0,74307.0,HomeImp,Other,29.0,1.0,2.0,198.8467209,0.0,23.0,36.83774105,Put More Money Down on Mortgage
128412,2009-08-23,12000,69796.0,93757.0,DebtCon,Office,16.0,0.0,1.0,91.43267591,0.0,8.0,24.45938368,Put More Money Down on Mortgage
123883,2012-06-29,15500,79185.0,88693.0,DebtCon,Mgr,19.0,0.0,0.0,244.2078401,10.0,23.0,36.33936235,Put More Money Down on Mortgage
320837,2018-10-31,27000,79218.0,115721.0,DebtCon,Other,9.0,0.0,0.0,280.3437201,0.0,35.0,33.22776308,Put More Money Down on Mortgage
191196,2013-01-30,16200,46115.0,61917.0,HomeImp,Other,2.0,0.0,0.0,259.3606975,0.0,47.0,43.71749944,Put More Money Down on Mortgage
712189,2006-09-26,7900,78532.0,122952.0,HomeImp,Office,29.0,0.0,0.0,332.6450474,1.0,37.0,35.31155263,Put More Money Down on Mortgage
714428,2005-12-08,6200,,,DebtCon,Self,3.0,,,80.5,2.0,17.0,,Put More Money Down on Mortgage
159634,2009-12-09,12300,114035.0,137208.0,DebtCon,ProfExe,15.0,,1.0,173.7143227,0.0,33.0,32.05607229,Put More Money Down on Mortgage
85795,2010-11-19,13500,68262.0,93841.0,HomeImp,Office,26.0,0.0,0.0,159.61702,1.0,14.0,40.75298037,Put More Money Down on Mortgage
462098,2009-03-17,11300,29000.0,59900.0,HomeImp,Mgr,3.0,1.0,0.0,91.63333333,4.0,11.0,,Put More Money Down on Mortgage
686649,2012-03-13,15100,44959.0,68483.0,DebtCon,Mgr,27.0,1.0,0.0,279.9479886,1.0,17.0,37.18094785,Put More Money Down on Mortgage
447813,2016-03-07,21400,53071.0,104997.0,DebtCon,Office,1.0,0.0,4.0,173.5751047,0.0,47.0,37.82317309,Put More Money Down on Mortgage
639838,2010-04-02,12700,72760.0,83604.0,DebtCon,Office,6.0,2.0,3.0,189.9194249,3.0,29.0,37.36856046,Put More Money Down on Mortgage
590872,2010-07-29,13000,7200.0,24869.0,HomeImp,Other,0.7,9.0,1.0,193.8,0.0,9.0,,Put More Money Down on Mortgage
871027,2016-11-08,22600,96485.0,120470.0,HomeImp,Mgr,9.0,0.0,0.0,112.8403356,2.0,24.0,31.86591683,Put More Money Down on Mortgage
568650,2008-03-19,10000,122800.0,151500.0,HomeImp,ProfExe,2.0,0.0,0.0,205.9666667,1.0,23.0,,Put More Money Down on Mortgage
848924,2014-07-23,18500,46555.0,69186.0,DebtCon,ProfExe,19.0,0.0,0.0,187.2301325,0.0,22.0,38.18814386,Put More Money Down on Mortgage
85799,2021-02-24,65100,67389.0,142740.0,HomeImp,Office,9.0,0.0,1.0,116.9061041,0.0,11.0,43.36871813,Put More Money Down on Mortgage
688918,2008-08-15,10500,12630.0,32220.0,,,,,,,,,34.34585989,Put More Money Down on Mortgage
587013,2008-08-28,10600,61513.0,73143.0,DebtCon,ProfExe,2.0,0.0,0.0,164.5676555,2.0,34.0,43.20495313,Put More Money Down on Mortgage
24733,2015-04-24,20000,,90000.0,HomeImp,Other,8.0,0.0,0.0,181.7,1.0,16.0,,Put More Money Down on Mortgage
898722,2014-02-26,17800,13839.0,171378.0,HomeImp,Mgr,23.0,0.0,0.0,86.7026248,2.0,21.0,31.35960953,Put More Money Down on Mortgage
534653,2008-04-18,10100,87942.0,106000.0,DebtCon,Other,13.0,0.0,0.0,219.3852784,2.0,16.0,40.75164798,Put More Money Down on Mortgage
545671,2011-01-22,13700,90714.0,120292.0,DebtCon,Office,11.0,0.0,0.0,215.6120163,0.0,13.0,40.30430134,Put More Money Down on Mortgage
912571,2011-04-01,13900,85358.0,101401.0,DebtCon,Other,0.0,0.0,0.0,145.7941061,0.0,22.0,40.11441144,Put More Money Down on Mortgage
669866,2014-11-10,19000,52157.0,157459.0,DebtCon,ProfExe,19.0,0.0,0.0,248.7235332,0.0,28.0,21.92019846,Put More Money Down on Mortgage
789038,2021-03-15,70500,196690.0,288512.0,DebtCon,Self,9.0,0.0,0.0,227.0271357,2.0,24.0,29.58230092,Put More Money Down on Mortgage
539492,2012-10-18,15900,48563.0,64679.0,DebtCon,ProfExe,4.0,0.0,0.0,156.1013809,2.0,12.0,27.80854709,Put More Money Down on Mortgage
532528,2015-07-21,20200,33000.0,62400.0,HomeImp,Other,1.0,0.0,0.0,123.8,2.0,2.0,,Put More Money Down on Mortgage
866239,2017-08-09,24200,92572.0,121310.0,HomeImp,Mgr,9.0,0.0,0.0,117.0455007,1.0,24.0,30.48278003,Put More Money Down on Mortgage
108315,2013-02-26,16400,54818.0,74447.0,DebtCon,Office,3.0,2.0,3.0,208.0888643,1.0,50.0,41.95642972,Put More Money Down on Mortgage
464047,2010-10-08,13300,57878.0,69907.0,DebtCon,ProfExe,1.0,0.0,0.0,154.4848138,2.0,35.0,41.11915349,Put More Money Down on Mortgage
56894,2012-12-03,16000,52546.0,63837.0,DebtCon,Other,7.0,0.0,1.0,122.1963249,2.0,49.0,30.14326133,Put More Money Down on Mortgage
481619,2010-04-11,12700,130867.0,201245.0,HomeImp,Office,0.0,0.0,1.0,340.7953444,0.0,15.0,40.16882702,Put More Money Down on Mortgage
214528,2011-05-09,14100,98856.0,143292.0,HomeImp,ProfExe,13.0,0.0,0.0,105.7717261,4.0,21.0,37.4582804,Put More Money Down on Mortgage
521498,2012-05-30,15400,10074.0,57135.0,DebtCon,ProfExe,4.0,0.0,0.0,310.3667568,0.0,16.0,17.60120617,Put More Money Down on Mortgage
476104,2015-03-09,19700,105135.0,147353.0,DebtCon,Office,11.0,0.0,2.0,225.6961276,0.0,24.0,43.00965053,Put More Money Down on Mortgage
486137,2006-12-27,8200,48515.0,59240.0,DebtCon,Other,17.0,0.0,4.0,214.1445097,0.0,36.0,27.45914423,Put More Money Down on Mortgage
411214,2020-04-03,36500,141200.0,195729.0,DebtCon,ProfExe,23.0,0.0,0.0,182.7288948,0.0,22.0,37.40550957,Put More Money Down on Mortgage
692733,2005-07-27,5300,73698.0,84427.0,DebtCon,,4.0,,,,,,19.13120118,Put More Money Down on Mortgage
147559,2020-12-17,50700,,83365.0,HomeImp,Self,9.0,0.0,0.0,190.229251,0.0,21.0,25.65597685,Put More Money Down on Mortgage
730216,2011-04-30,14000,46400.0,,DebtCon,Other,18.0,0.0,1.0,145.0666667,1.0,14.0,,Put More Money Down on Mortgage
231592,2020-02-22,35000,240994.0,39401.0,DebtCon,Mgr,3.0,0.0,1.0,210.5018174,3.0,50.0,42.96751163,Put More Money Down on Mortgage
734589,2018-03-21,25400,136322.0,,DebtCon,ProfExe,2.0,0.0,5.0,303.7379347,1.0,27.0,16.6446745,Put More Money Down on Mortgage
757218,2014-10-13,18800,91731.0,125902.0,DebtCon,Office,24.0,0.0,0.0,276.7274249,2.0,16.0,32.29430401,Put More Money Down on Mortgage
397025,2015-05-04,20000,,64928.84,HomeImp,Office,8.0,0.0,0.0,122.6666667,2.0,5.0,,Put More Money Down on Mortgage
253665,2011-12-17,15000,2619.0,57310.0,DebtCon,Sales,0.3,0.0,0.0,322.6,0.0,6.0,,Put More Money Down on Mortgage
641417,2013-11-18,17400,62824.0,82243.0,DebtCon,Other,5.0,,,109.4827485,0.0,7.0,34.81844499,Put More Money Down on Mortgage
436092,2019-01-09,27600,54584.0,86568.0,DebtCon,Other,22.0,0.0,0.0,214.8157373,1.0,27.0,35.2239708,Put More Money Down on Mortgage
106296,2016-04-30,21600,43449.0,68744.0,DebtCon,Office,11.0,0.0,1.0,121.950991,1.0,22.0,40.91647738,Put More Money Down on Mortgage
782772,2010-10-02,13300,67483.0,85454.0,DebtCon,ProfExe,16.0,0.0,2.0,335.9893152,1.0,14.0,30.37586285,Put More Money Down on Mortgage
128498,2007-02-10,8400,57103.0,78079.0,DebtCon,Other,0.0,0.0,0.0,56.30976479,8.0,21.0,23.52118826,Put More Money Down on Mortgage
339700,2012-08-03,15600,47537.0,66581.0,DebtCon,Other,7.0,0.0,1.0,116.6148587,3.0,48.0,30.37280108,Put More Money Down on Mortgage
417715,2012-12-22,16100,63152.0,85097.0,DebtCon,Office,5.0,0.0,0.0,102.4008978,1.0,20.0,24.17553291,Put More Money Down on Mortgage
795829,2017-05-25,23700,43712.0,75191.0,DebtCon,Office,6.0,0.0,0.0,50.71753483,2.0,18.0,37.10325125,Put More Money Down on Mortgage
274416,2021-01-21,53400,228236.0,305514.0,HomeImp,Self,6.0,0.0,0.0,11.1480685,0.0,2.0,34.55841672,Put More Money Down on Mortgage
975807,2008-06-11,10300,61000.0,75000.0,DebtCon,Office,12.0,0.0,0.0,251.5333333,4.0,37.0,,Put More Money Down on Mortgage
681211,2016-12-24,22800,132706.0,170396.0,DebtCon,ProfExe,8.0,0.0,0.0,147.414949,0.0,37.0,19.51853186,Put More Money Down on Mortgage
748784,2019-12-04,32600,79874.0,125000.0,DebtCon,Mgr,30.0,0.0,0.0,340.9,0.0,20.0,,Put More Money Down on Mortgage
973881,2015-12-03,20900,60553.0,91364.0,DebtCon,Office,1.0,0.0,0.0,75.56380333,0.0,22.0,37.41120065,Put More Money Down on Mortgage
91083,2019-04-20,28400,90823.0,126845.0,DebtCon,Other,1.0,0.0,0.0,188.7734549,1.0,25.0,42.89671511,Put More Money Down on Mortgage
850366,2020-11-20,50000,,82200.0,HomeImp,Other,,0.0,0.0,342.8666667,0.0,7.0,,Put More Money Down on Mortgage
792450,2009-11-05,12100,67927.0,94126.0,DebtCon,Other,2.0,0.0,0.0,35.53887812,2.0,3.0,38.84759708,Put More Money Down on Mortgage
713145,2007-10-14,9500,35019.0,52710.0,DebtCon,Other,12.0,0.0,0.0,241.5817794,0.0,31.0,38.20866784,Put More Money Down on Mortgage
15946,2015-07-19,20200,153084.0,196968.0,DebtCon,Other,6.0,0.0,0.0,,1.0,16.0,32.01179994,Put More Money Down on Mortgage
42813,2016-11-09,22600,142117.0,179173.0,DebtCon,ProfExe,5.0,,,200.8339688,4.0,42.0,41.00966476,Put More Money Down on Mortgage
221616,2016-09-22,22400,52597.0,69312.0,DebtCon,Office,2.0,0.0,0.0,224.2413307,0.0,12.0,33.82410789,Put More Money Down on Mortgage
338834,2005-08-24,5500,,43132.0,HomeImp,Other,,,,,,,,Put More Money Down on Mortgage
773019,2019-09-06,30800,129062.0,176389.0,DebtCon,Mgr,13.0,0.0,0.0,184.3193761,2.0,28.0,40.89430209,Put More Money Down on Mortgage
564997,2006-04-27,7000,55000.0,63000.0,HomeImp,Other,5.0,0.0,0.0,84.73333333,3.0,20.0,,Put More Money Down on Mortgage
927733,2009-08-12,12000,83560.0,126479.0,HomeImp,Other,8.0,,,,,,38.92831569,Put More Money Down on Mortgage
301632,2009-06-11,11700,62400.0,78000.0,DebtCon,Office,20.0,0.0,0.0,216.0666667,2.0,24.0,,Put More Money Down on Mortgage
178084,2015-02-08,19500,9475.0,30000.0,DebtCon,Other,0.0,1.0,0.0,33.46666667,2.0,4.0,,Put More Money Down on Mortgage
809407,2009-04-08,11400,,27439.0,HomeImp,,27.0,0.0,0.0,208.1771125,0.0,5.0,23.83011058,Put More Money Down on Mortgage
256935,2017-03-23,23300,91957.0,135827.0,DebtCon,ProfExe,,0.0,1.0,203.0716875,0.0,20.0,27.83335612,Put More Money Down on Mortgage
44916,2021-03-03,66000,62296.0,143982.0,HomeImp,Office,12.0,0.0,1.0,121.3494427,0.0,10.0,41.6125057,Put More Money Down on Mortgage
751697,2009-08-09,11900,81318.0,105454.0,HomeImp,ProfExe,6.0,0.0,0.0,92.13682104,1.0,33.0,37.52575103,Put More Money Down on Mortgage
810293,2007-04-20,8700,53504.0,66888.0,DebtCon,Mgr,7.0,,3.0,112.1751208,2.0,10.0,39.31877226,Put More Money Down on Mortgage
675077,2016-06-05,21800,67305.0,99006.0,DebtCon,Other,,2.0,1.0,245.0877744,1.0,14.0,41.56766275,Put More Money Down on Mortgage
343752,2019-05-04,28500,97262.0,131830.0,DebtCon,Office,10.0,0.0,0.0,168.8035325,0.0,29.0,42.3249247,Put More Money Down on Mortgage
427311,2016-01-01,21000,90425.0,97741.0,DebtCon,ProfExe,1.0,0.0,0.0,123.9728061,0.0,20.0,33.56414529,Put More Money Down on Mortgage
909998,2015-01-20,19400,39928.0,106271.0,HomeImp,Other,6.0,0.0,0.0,129.1782772,0.0,14.0,31.92215492,Put More Money Down on Mortgage
702531,2017-09-12,24400,26366.0,54775.0,DebtCon,Other,13.0,0.0,0.0,101.6362349,2.0,24.0,29.09588127,Put More Money Down on Mortgage
793461,2016-10-15,22400,37726.0,59799.0,DebtCon,Other,,0.0,0.0,219.4892985,0.0,12.0,41.14904123,Put More Money Down on Mortgage
799753,2013-02-10,16300,25004.0,65000.0,DebtCon,Other,2.0,0.0,0.0,199.8333333,0.0,7.0,,Put More Money Down on Mortgage
403366,2020-12-09,50300,,88313.0,HomeImp,Other,,0.0,0.0,344.4097766,0.0,7.0,22.16959631,Put More Money Down on Mortgage
280712,2016-08-02,22100,84114.0,97775.0,HomeImp,,8.0,,,,,,,Put More Money Down on Mortgage
363923,2020-08-19,42200,21393.0,68111.0,DebtCon,Other,19.0,0.0,0.0,208.5229244,0.0,30.0,39.75171656,Put More Money Down on Mortgage
512196,2009-08-22,12000,50581.0,70171.0,HomeImp,Other,,0.0,2.0,206.3192338,1.0,12.0,29.84313667,Put More Money Down on Mortgage
839421,2006-09-30,8000,49232.0,61221.0,DebtCon,Other,23.0,0.0,0.0,258.1945777,3.0,29.0,41.24661263,Put More Money Down on Mortgage
144699,2020-07-25,41200,99653.0,157923.0,DebtCon,Other,14.0,,1.0,213.4828743,3.0,30.0,40.90847995,Put More Money Down on Mortgage
556476,2017-07-26,24100,164155.0,225184.0,HomeImp,Self,2.0,,,,,,31.56422692,Put More Money Down on Mortgage
322267,2020-04-11,36800,109378.0,163684.0,DebtCon,Other,,0.0,0.0,240.2328754,3.0,13.0,35.69154269,Put More Money Down on Mortgage
443553,2020-08-05,41700,12375.0,71029.0,HomeImp,Office,,0.0,0.0,325.2841932,0.0,19.0,16.10143414,Put More Money Down on Mortgage
87031,2015-12-14,21000,53572.0,80048.0,DebtCon,Mgr,9.0,2.0,0.0,69.90656984,2.0,27.0,34.9310865,Put More Money Down on Mortgage
216049,2018-09-16,26600,94954.0,131913.0,DebtCon,ProfExe,0.0,1.0,0.0,187.1408236,2.0,37.0,35.27011322,Put More Money Down on Mortgage
95693,2013-01-03,16100,72942.0,99544.0,DebtCon,Other,5.0,2.0,0.0,54.94567887,1.0,20.0,23.28293339,Put More Money Down on Mortgage
678433,2007-08-31,9300,81986.0,94513.0,DebtCon,Other,2.0,3.0,0.0,,0.0,4.0,31.89390379,Put More Money Down on Mortgage
570338,2018-02-02,25100,28778.0,50872.0,DebtCon,Other,28.0,0.0,0.0,304.1951532,,12.0,31.59946433,Put More Money Down on Mortgage
152028,2011-09-25,14800,48910.0,70039.0,DebtCon,Other,8.0,0.0,1.0,94.97159599,3.0,48.0,30.92050169,Put More Money Down on Mortgage
876878,2017-02-22,23100,93805.0,135780.0,HomeImp,ProfExe,5.0,0.0,0.0,155.0253817,0.0,31.0,34.64492165,Put More Money Down on Mortgage
737312,2012-01-14,15000,116000.0,202800.0,DebtCon,Other,3.5,0.0,0.0,202.9666667,0.0,17.0,,Put More Money Down on Mortgage
590337,2020-01-18,33700,28956.0,45640.0,DebtCon,Other,0.0,0.0,0.0,59.04270368,0.0,6.0,16.49508064,Put More Money Down on Mortgage
402517,2005-11-17,6000,,43683.0,HomeImp,Other,,,,,,,21.93549881,Put More Money Down on Mortgage
386484,2009-04-03,11400,125486.0,195284.0,HomeImp,Office,0.0,0.0,0.0,354.2902872,0.0,15.0,38.14306879,Put More Money Down on Mortgage
440609,2005-03-08,3900,14500.0,22092.0,HomeImp,Other,3.5,0.0,1.0,150.3,5.0,8.0,,Put More Money Down on Mortgage
121336,2011-04-14,14000,92583.0,114379.0,DebtCon,Other,10.0,0.0,0.0,169.4483417,0.0,27.0,34.1307686,Put More Money Down on Mortgage
100916,2013-07-18,17000,,,HomeImp,,1.0,0.0,0.0,111.2350118,0.0,21.0,31.36287238,Put More Money Down on Mortgage
739876,2019-01-07,27500,131269.0,211014.0,DebtCon,ProfExe,10.0,0.0,0.0,234.3512888,2.0,26.0,18.73514744,Put More Money Down on Mortgage
938512,2017-01-18,22900,41174.0,86851.0,HomeImp,Other,25.0,0.0,0.0,267.1326088,0.0,7.0,24.38038951,Put More Money Down on Mortgage
479896,2011-01-10,13600,39997.0,56571.0,DebtCon,Other,6.0,0.0,0.0,111.0078189,2.0,15.0,38.77313698,Put More Money Down on Mortgage
214774,2009-07-25,11900,28329.0,80963.0,HomeImp,ProfExe,21.0,0.0,0.0,239.4571177,0.0,10.0,24.53499719,Put More Money Down on Mortgage
140209,2019-11-22,32300,28213.0,40515.0,DebtCon,Other,0.0,0.0,0.0,55.04424252,0.0,7.0,15.39687666,Put More Money Down on Mortgage
845508,2013-11-12,17300,51107.0,64135.0,HomeImp,Office,4.0,0.0,0.0,115.002195,0.0,17.0,32.25108612,Put More Money Down on Mortgage
457861,2021-03-11,69600,198702.0,293252.0,DebtCon,Self,10.0,0.0,0.0,208.2990068,2.0,24.0,27.76164414,Put More Money Down on Mortgage
181720,2009-02-18,11200,29348.0,87351.0,HomeImp,ProfExe,20.0,0.0,0.0,224.3948946,0.0,11.0,26.1296273,Put More Money Down on Mortgage
518300,2020-08-18,42200,,55578.0,DebtCon,Other,,6.0,,115.8781891,,20.0,28.23841231,Put More Money Down on Mortgage
352445,2014-06-28,18300,68517.0,97151.0,HomeImp,ProfExe,7.0,0.0,0.0,77.52181884,0.0,15.0,32.00405609,Put More Money Down on Mortgage
301218,2008-09-20,10700,85198.0,107044.0,HomeImp,ProfExe,0.0,0.0,0.0,66.75832547,0.0,19.0,36.84646682,Put More Money Down on Mortgage
406591,2005-01-13,2400,28000.0,40800.0,HomeImp,Mgr,12.0,0.0,0.0,67.2,2.0,22.0,,Put More Money Down on Mortgage
956228,2012-09-08,15800,61073.0,90897.0,DebtCon,ProfExe,8.0,0.0,0.0,208.5007559,0.0,20.0,23.03574584,Put More Money Down on Mortgage
712039,2007-12-23,9800,54861.0,71138.0,HomeImp,Other,4.0,0.0,0.0,258.334618,2.0,16.0,36.03571287,Put More Money Down on Mortgage
506483,2014-05-24,18200,13925.0,94898.0,DebtCon,Other,22.0,0.0,0.0,223.901918,2.0,41.0,35.99822541,Put More Money Down on Mortgage
379289,2008-04-12,10000,64375.0,72418.0,DebtCon,ProfExe,14.0,0.0,0.0,207.6173064,3.0,31.0,38.86794908,Put More Money Down on Mortgage
88334,2008-03-08,10000,88777.5,112014.0,DebtCon,ProfExe,13.0,0.0,0.0,182.6333333,2.0,18.0,,Put More Money Down on Mortgage
972798,2005-01-20,2500,7229.0,44516.0,HomeImp,Self,,0.0,0.0,208.0,0.0,12.0,,Put More Money Down on Mortgage
591661,2006-02-20,6700,55113.0,56486.0,HomeImp,Other,4.0,0.0,0.0,84.41703046,0.0,17.0,23.64285383,Put More Money Down on Mortgage
182014,2015-01-31,19400,52677.0,80424.0,DebtCon,Mgr,9.0,2.0,0.0,65.84753037,2.0,28.0,34.9508231,Put More Money Down on Mortgage
538118,2018-07-04,26100,75164.0,108483.0,DebtCon,Mgr,7.0,0.0,0.0,300.8359581,2.0,28.0,30.07140205,Put More Money Down on Mortgage
602987,2017-10-20,24700,111107.0,163926.0,DebtCon,Mgr,15.0,0.0,1.0,170.6294314,1.0,26.0,32.93429181,Put More Money Down on Mortgage
339758,2015-08-03,20300,82996.0,118224.0,DebtCon,Other,11.0,0.0,0.0,287.6116049,1.0,16.0,34.18708305,Put More Money Down on Mortgage
59871,2020-12-02,50100,,85756.0,HomeImp,Other,,0.0,0.0,348.7860099,0.0,6.0,23.21980601,Put More Money Down on Mortgage
282894,2007-12-27,9800,47126.0,57365.0,DebtCon,Other,0.0,0.0,1.0,91.14121871,0.0,19.0,38.6576403,Put More Money Down on Mortgage
334832,2006-03-27,6900,57257.0,63752.0,DebtCon,Other,10.0,2.0,0.0,138.234778,0.0,22.0,38.37246088,Put More Money Down on Mortgage
950842,2011-11-22,15000,,27500.0,HomeImp,Other,11.0,1.0,1.0,62.3,2.0,3.0,,Put More Money Down on Mortgage
660190,2012-06-18,15400,50121.0,67755.0,DebtCon,Other,3.0,0.0,0.0,168.748032,0.0,14.0,37.56086276,Put More Money Down on Mortgage
750399,2018-09-03,26500,84769.0,127773.0,DebtCon,Other,2.0,0.0,0.0,190.8604772,2.0,25.0,42.03163913,Put More Money Down on Mortgage
440689,2007-01-23,8400,39991.0,58511.0,HomeImp,Office,10.0,,,176.9961117,,19.0,24.29863608,Put More Money Down on Mortgage
378880,2016-02-02,21200,63093.0,101789.0,HomeImp,ProfExe,18.0,0.0,0.0,623.4562088,1.0,24.0,19.41458795,Put More Money Down on Mortgage
911631,2008-04-05,10000,66399.0,78000.0,,ProfExe,0.9,0.0,0.0,112.6,0.0,15.0,,Put More Money Down on Mortgage
635810,2020-09-05,42900,122372.0,175968.0,DebtCon,Self,13.0,0.0,0.0,160.7297557,0.0,4.0,39.46919961,Put More Money Down on Mortgage
36644,2009-09-15,12000,53800.0,80000.0,DebtCon,Other,0.3,0.0,0.0,124.7666667,4.0,11.0,,Put More Money Down on Mortgage
873223,2010-04-20,12700,53199.0,82567.0,HomeImp,Other,3.0,0.0,1.0,185.3250354,0.0,13.0,27.39038041,Put More Money Down on Mortgage
556929,2019-02-03,27700,25947.0,49836.0,DebtCon,Other,24.0,0.0,0.0,120.0258521,0.0,10.0,23.81017336,Put More Money Down on Mortgage
576481,2009-01-11,11000,106762.0,123138.0,DebtCon,,2.0,0.0,0.0,131.0119157,0.0,25.0,32.80374334,Put More Money Down on Mortgage
104018,2010-08-16,13000,110097.0,210595.0,HomeImp,ProfExe,3.0,0.0,0.0,122.6386999,0.0,15.0,29.32751367,Put More Money Down on Mortgage
186842,2011-03-03,13800,78645.0,130104.0,DebtCon,ProfExe,16.0,0.0,0.0,295.7213173,0.0,19.0,29.96660243,Put More Money Down on Mortgage
939704,2019-06-23,29200,139299.0,180818.0,DebtCon,ProfExe,1.0,0.0,0.0,226.8611449,1.0,19.0,40.81730925,Put More Money Down on Mortgage
486937,2019-08-19,30400,45747.0,78829.0,DebtCon,Office,0.0,0.0,0.0,174.3637481,3.0,18.0,41.25679468,Put More Money Down on Mortgage
907752,2012-08-02,15600,68056.0,103179.0,HomeImp,ProfExe,7.0,0.0,0.0,263.3894092,1.0,12.0,37.1830778,Put More Money Down on Mortgage
620773,2021-01-15,52700,,80747.0,HomeImp,Self,10.0,0.0,0.0,174.1256156,0.0,21.0,25.26444754,Put More Money Down on Mortgage
27319,2011-09-24,14800,90722.0,105695.0,DebtCon,Office,31.0,,0.0,321.4083741,2.0,50.0,35.2407413,Put More Money Down on Mortgage
687755,2016-06-04,21800,82817.0,114732.0,DebtCon,Other,,0.0,0.0,190.0874448,1.0,24.0,40.74821176,Put More Money Down on Mortgage
101466,2011-02-02,13700,74015.0,113766.0,DebtCon,Other,7.0,0.0,0.0,75.89241528,2.0,14.0,36.39536633,Put More Money Down on Mortgage
641986,2016-06-25,21900,66859.0,104878.0,DebtCon,Office,7.0,,1.0,116.5339256,1.0,18.0,38.88482694,Put More Money Down on Mortgage
209919,2006-04-19,7000,66000.0,86300.0,DebtCon,Other,3.0,1.0,1.0,242.4333333,0.0,8.0,,Put More Money Down on Mortgage
180414,2006-01-13,6400,76732.0,78084.0,HomeImp,Other,8.0,0.0,0.0,109.1930214,0.0,26.0,37.96455432,Put More Money Down on Mortgage
881242,2016-11-25,22600,,55419.0,DebtCon,Other,,0.0,0.0,299.9557961,0.0,18.0,39.09519569,Put More Money Down on Mortgage
551202,2018-09-04,26500,61223.0,92255.0,DebtCon,Other,2.0,0.0,1.0,214.0325389,0.0,17.0,1.85553998,Put More Money Down on Mortgage
427236,2015-04-21,20000,99300.0,139150.0,HomeImp,ProfExe,10.0,0.0,0.0,162.3666667,1.0,23.0,,Put More Money Down on Mortgage
702812,2013-12-26,17500,61524.0,87188.0,HomeImp,ProfExe,3.0,0.0,0.0,115.8086608,1.0,13.0,25.40157,Put More Money Down on Mortgage
