APP_DATE,TITLE,CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,INC,INC1,STATUS,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS,ACTION
2008-04-14,R,0,1,35,120,24,2,0,0,2300,0,2500,2,G,3,1,0,9,1,1000,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Put More Money Down
2009-03-24,H,2,4,48,54,21,2,0,0,3300,0,100000,4,V,1,1,1,4,1,1100,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Put More Money Down
2008-09-07,H,0,2,42,144,15,2,0,1,0,1,0,1,V,1,1,1,2,1,2500,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,Cheque card,Put More Money Down
2012-08-04,H,0,2,65,999,54,2,2,1,3000,1,100000,5,V,1,1,1,2,1,800,"Radio, TV, Hifi",0,German,Pensioner,Car,Cheque card,Put More Money Down
2008-01-15,H,0,1,24,24,27,1,0,0,1800,0,2500,2,U,3,1,0,4,1,1600,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Put More Money Down
2012-01-31,R,0,1,31,66,6,2,2,1,2400,0,2500,2,G,1,1,1,4,1,1300,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2006-10-21,R,1,2,29,6,108,2,0,0,0,1,0,1,U,3,1,0,0,0,1900,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,Put More Money Down
2011-08-05,H,0,1,24,288,21,2,2,0,0,1,0,1,U,1,1,2,6,1,1800,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Put More Money Down
2012-05-20,H,1,3,37,144,288,2,2,1,2500,0,2500,2,V,1,1,2,3,1,4000,"Radio, TV, Hifi",0,German,Chemical Industr,Car,no credit cards,Put More Money Down
2009-04-18,H,1,3,33,6,144,2,0,1,2500,0,2500,2,V,1,1,2,7,1,3000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Put More Money Down
2010-07-08,H,0,1,51,192,96,2,0,1,0,1,0,1,U,3,1,0,8,1,700,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,Cheque card,Put More Money Down
2010-09-28,R,1,3,51,264,54,2,0,0,1500,0,2500,2,V,3,1,0,7,1,2000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Put More Money Down
2008-01-24,H,2,4,50,54,42,1,0,0,2700,0,100000,4,V,1,1,3,7,1,2500,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Put More Money Down
2008-08-09,H,2,4,39,42,168,2,0,0,4000,0,100000,4,V,3,1,0,4,1,1600,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Put More Money Down
2012-06-10,H,0,1,37,84,21,2,2,1,2400,0,2500,2,U,1,1,1,2,1,1600,"Radio, TV, Hifi",0,German,Chemical Industr,Car,no credit cards,Put More Money Down
2007-01-23,H,0,1,22,264,72,2,0,0,2800,0,100000,4,U,1,1,2,8,1,4000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,Put More Money Down
2008-03-02,H,0,1,29,48,72,2,0,1,2500,1,2500,3,U,1,1,2,4,1,1400,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,Cheque card,Put More Money Down
2010-01-31,R,0,2,26,3,12,1,0,0,2500,0,2500,2,V,1,1,3,4,1,800,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2005-03-07,H,0,1,24,288,96,2,0,0,1700,0,2500,2,U,1,1,1,0,0,600,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2011-03-19,H,0,1,34,3,21,2,2,0,2000,0,2500,2,U,1,1,2,4,1,2500,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards,Put More Money Down
2007-03-15,H,0,1,21,21,9,2,0,0,0,1,0,1,U,1,1,0,5,1,1000,Cars,Lease,German,Others,Car,Cheque card,Put More Money Down
2012-09-28,H,0,2,29,12,39,2,1,1,2400,0,2500,2,V,2,1,0,2,1,1300,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2007-11-18,H,0,2,65,999,6,2,0,1,1900,0,2500,2,V,3,1,0,0,0,4000,"Furniture,Carpet",Lease,German,Pensioner,Without Vehicle,no credit cards,Put More Money Down
2007-10-17,R,0,1,27,3,36,2,0,0,1500,0,2500,2,U,1,1,1,3,1,5000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2008-08-28,H,0,1,26,264,27,2,0,1,2300,0,2500,2,U,1,1,1,6,1,800,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,Put More Money Down
2006-11-26,H,0,1,20,36,24,1,0,0,0,1,0,1,U,1,1,1,7,1,700,"Radio, TV, Hifi",Lease,Turkish,Others,Car,Cheque card,Put More Money Down
2011-08-13,H,1,3,36,108,6,2,2,1,2300,0,2500,2,V,1,1,1,3,1,6000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Put More Money Down
2010-04-27,H,0,1,28,54,15,2,0,1,0,0,0,0,U,1,1,1,2,1,1000,"Radio, TV, Hifi",Lease,German,Others,Car,Mastercard/Euroc,Put More Money Down
2006-08-24,R,1,2,45,84,9,2,0,0,1800,0,2500,2,G,3,1,0,0,0,2500,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards,Put More Money Down
2011-01-28,H,2,4,31,12,36,2,2,1,2800,0,100000,4,V,1,1,1,4,1,2000,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2013-01-27,H,1,3,47,288,144,2,2,1,5000,0,100000,4,V,1,1,3,3,1,2500,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Put More Money Down
2011-11-25,R,0,1,25,60,33,2,2,1,1800,0,2500,2,U,3,1,0,2,1,1700,"Radio, TV, Hifi",Lease,Greek,Others,Without Vehicle,no credit cards,Put More Money Down
2006-07-22,H,2,4,33,144,3,2,0,0,2200,0,2500,2,V,1,1,1,0,0,1300,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2012-08-19,H,1,3,53,3,33,2,2,0,2800,0,100000,4,V,1,1,2,4,1,3000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Put More Money Down
2011-11-23,R,2,3,44,42,24,2,2,1,4000,1,100000,5,G,1,1,1,5,1,3000,"Radio, TV, Hifi",0,German,Self-employed pe,Car,Cheque card,Put More Money Down
2006-11-02,H,1,3,41,108,168,1,2,1,0,1,0,1,V,1,1,1,0,0,800,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,Cheque card,Put More Money Down
2008-10-27,H,0,2,43,66,66,1,0,0,2900,0,100000,4,V,1,1,0,4,1,2500,"Radio, TV, Hifi",0,German,"State,Steel Ind,",Without Vehicle,no credit cards,Put More Money Down
2005-05-24,H,6,8,48,192,30,1,0,0,0,1,0,1,V,3,1,0,0,0,1100,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card,Put More Money Down
2008-06-26,H,0,1,26,48,45,2,0,1,2200,0,2500,2,U,1,1,2,8,1,2000,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards,Put More Money Down
2007-02-12,H,0,1,22,15,15,2,0,0,2200,0,2500,2,U,1,1,1,6,1,700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Put More Money Down
2012-05-05,R,0,1,25,18,42,2,2,1,0,0,0,0,U,1,1,2,4,1,3000,"Furniture,Carpet",Lease,German,Others,Car,Mastercard/Euroc,Put More Money Down
2009-12-16,H,0,1,31,9,72,2,0,1,2600,0,100000,4,U,1,1,1,2,1,1000,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,no credit cards,Put More Money Down
2005-07-01,H,1,3,29,9,12,1,0,0,2400,0,2500,2,V,1,1,1,0,0,1300,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Put More Money Down
2011-10-21,H,1,3,25,96,15,2,2,1,2800,0,100000,4,V,1,1,2,4,1,1000,"Dept. Store,Mail",Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2013-02-20,H,0,2,33,144,84,2,2,1,2800,0,100000,4,V,3,1,0,3,1,1200,"Dept. Store,Mail",0,German,Others,Car,no credit cards,Put More Money Down
2010-10-25,H,0,1,28,96,33,2,0,1,0,1,0,1,U,3,1,0,0,0,2000,"Radio, TV, Hifi",0,German,Others,Car,Cheque card,Put More Money Down
2010-11-26,R,3,5,47,240,108,2,0,0,0,0,0,0,V,1,1,1,3,1,1200,"Radio, TV, Hifi",0,German,"Civil Service, M",Car,Other credit car,Put More Money Down
2011-06-14,H,2,4,32,6,27,2,2,1,5000,0,100000,4,V,1,1,3,5,1,2500,"Dept. Store,Mail",0,German,"Civil Service, M",Car,no credit cards,Put More Money Down
2008-10-12,H,1,3,27,60,84,2,0,1,0,1,0,1,V,3,1,0,6,1,500,"Radio, TV, Hifi",Lease,German,Military Service,Car,Cheque card,Put More Money Down
2005-07-29,H,2,4,34,12,18,1,0,0,2500,0,2500,2,V,1,1,1,0,0,1800,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Put More Money Down
2011-07-07,H,3,5,38,144,288,2,2,1,0,1,0,1,V,1,1,2,4,1,4000,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Put More Money Down
2013-03-04,R,0,1,42,3,96,2,2,1,1600,0,2500,2,U,1,1,1,3,1,700,"Dept. Store,Mail",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards,Put More Money Down
2011-11-05,H,1,2,25,18,39,2,2,1,2900,0,100000,4,U,1,1,1,3,1,4000,"Furniture,Carpet",0,German,Others,Car,no credit cards,Put More Money Down
2006-12-08,H,0,1,20,240,45,2,0,0,2300,0,2500,2,U,3,1,0,3,1,700,"Dept. Store,Mail",Lease,German,Chemical Industr,Car,no credit cards,Put More Money Down
2008-09-13,H,2,4,26,120,108,2,0,0,2800,0,100000,4,V,1,1,1,5,1,1500,Cars,Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2008-03-01,R,2,4,29,72,6,2,0,0,1500,0,2500,2,V,1,1,1,7,1,600,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards,Put More Money Down
2011-06-16,H,0,1,23,96,54,2,1,1,2700,0,100000,4,U,2,1,2,4,1,2500,"Furniture,Carpet",Lease,Others,Others,Car,no credit cards,Put More Money Down
2011-05-11,H,2,4,23,30,18,2,2,1,2800,0,100000,4,V,1,1,3,5,1,3000,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2005-08-30,H,2,4,41,108,84,2,0,0,2100,0,2500,2,U,1,1,9,4,1,0,0,Lease,German,Others,Car,no credit cards,Put More Money Down
2005-12-09,R,2,4,28,48,36,2,0,1,0,1,0,1,V,1,1,1,0,0,3000,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,Cheque card,Put More Money Down
2012-08-14,R,0,2,23,15,84,2,2,1,1700,0,2500,2,V,1,1,2,6,1,1900,Cars,Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2006-07-09,H,0,1,23,168,3,1,0,0,1700,0,2500,2,U,3,1,0,0,0,10000,Cars,Lease,German,Others,Car,no credit cards,Put More Money Down
2010-01-14,H,0,2,49,192,144,2,0,1,5000,0,100000,4,V,1,1,1,3,1,800,"Dept. Store,Mail",0,German,Others,Car,no credit cards,Put More Money Down
2012-12-23,R,3,5,25,36,45,2,2,1,3300,0,100000,4,V,1,1,3,8,1,4000,Cars,Lease,German,"Civil Service, M",Car,no credit cards,Put More Money Down
2013-02-04,H,0,1,19,192,45,2,2,0,2400,0,2500,2,U,1,1,0,6,1,1100,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2008-12-23,H,0,1,25,312,6,2,0,1,0,1,0,1,U,1,1,1,3,1,3000,Leisure,Lease,German,Others,Car,Cheque card,Put More Money Down
2010-04-15,H,1,3,30,15,72,2,0,1,2800,1,100000,5,V,1,1,2,8,1,1300,"Furniture,Carpet",Lease,Turkish,Others,Car,Cheque card,Put More Money Down
2006-02-23,H,1,3,52,999,21,1,0,0,0,1,0,1,V,3,1,0,0,0,500,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,Cheque card,Put More Money Down
2007-03-06,H,0,1,22,264,15,2,0,1,2500,0,2500,2,U,3,1,0,6,1,1500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2007-07-04,R,0,2,50,120,30,2,0,0,0,1,0,1,V,3,1,0,3,1,1000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Put More Money Down
2005-05-13,H,0,1,22,264,33,1,0,0,1000,0,2500,2,U,3,1,0,0,0,1300,Cars,Lease,German,Others,Car,no credit cards,Put More Money Down
2009-08-04,H,0,1,29,9,33,2,0,0,2200,0,2500,2,U,3,1,0,5,1,4000,"Radio, TV, Hifi",0,Other European,"Food,Building,Ca",Without Vehicle,no credit cards,Put More Money Down
2006-09-03,R,1,2,38,144,144,2,0,0,0,1,0,1,G,1,1,1,0,0,3000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Put More Money Down
2007-01-31,H,0,1,22,21,60,2,0,0,0,1,0,1,U,1,1,1,5,1,1900,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Put More Money Down
2006-04-17,H,2,4,31,108,168,2,1,1,3500,0,100000,4,V,1,1,2,8,1,0,0,Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2009-12-28,H,1,2,27,336,12,2,0,0,2500,0,2500,2,U,1,1,0,5,1,2000,Leisure,Lease,German,"Civil Service, M",Car,no credit cards,Put More Money Down
2006-02-02,R,2,3,41,30,216,2,0,0,0,0,0,0,G,1,1,2,0,0,1900,"Furniture,Carpet",Lease,German,Others,Car,Mastercard/Euroc,Put More Money Down
2009-08-21,R,1,3,33,999,216,1,0,0,1900,0,2500,2,V,3,1,0,8,1,4000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Put More Money Down
2010-03-14,R,1,2,28,42,39,2,0,0,0,1,0,1,U,1,1,1,6,1,1500,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,Cheque card,Put More Money Down
2010-03-03,H,0,1,35,24,6,2,0,0,1800,0,2500,2,U,3,1,0,6,1,1300,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards,Put More Money Down
2010-11-14,H,3,5,29,24,96,2,0,1,4000,0,100000,4,V,1,1,1,7,1,5000,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2005-11-20,R,0,2,50,216,36,2,0,0,1900,0,2500,2,V,1,1,4,0,0,8000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2006-12-29,H,0,1,20,240,18,1,0,0,1000,0,2500,2,U,3,1,0,4,1,500,"Radio, TV, Hifi",0,German,"Food,Building,Ca",Car,no credit cards,Put More Money Down
2007-12-11,H,1,2,30,18,18,2,0,0,0,0,0,0,U,1,1,2,3,1,1100,"Radio, TV, Hifi",0,German,Others,Without Vehicle,Mastercard/Euroc,Put More Money Down
2012-05-22,H,2,3,37,84,54,1,1,1,2500,0,2500,2,W,1,1,2,3,1,1300,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Put More Money Down
2011-10-20,H,3,5,25,9,18,2,2,1,2800,0,100000,4,V,1,1,1,8,1,700,Cars,Lease,Greek,Others,Car,no credit cards,Put More Money Down
2012-11-30,H,1,3,34,72,12,2,2,1,3200,0,100000,4,V,1,1,4,5,1,1700,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards,Put More Money Down
2011-03-03,R,0,2,51,48,15,2,2,0,1500,0,2500,2,V,1,1,1,5,1,2500,"Furniture,Carpet",Lease,Turkish,Others,Without Vehicle,no credit cards,Put More Money Down
2012-02-08,H,2,3,31,30,9,1,2,1,2200,0,2500,2,U,1,1,3,5,1,1500,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Put More Money Down
2012-07-26,H,0,1,27,66,144,2,2,1,0,1,0,1,U,1,1,1,4,1,2500,Cars,Lease,German,Others,Car,Cheque card,Put More Money Down
2011-03-15,R,2,3,37,108,240,2,2,0,2500,0,2500,2,T,1,1,2,4,1,1400,"Radio, TV, Hifi",0,German,Chemical Industr,Car,no credit cards,Put More Money Down
2009-02-11,H,0,1,37,48,12,1,0,0,2200,0,2500,2,U,1,1,0,4,1,1000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,Put More Money Down
2005-09-20,H,0,2,28,42,39,1,0,0,0,1,0,1,V,3,1,0,0,0,4000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Put More Money Down
2007-07-03,H,1,3,53,120,36,2,0,1,3000,0,100000,4,V,3,1,0,7,1,4000,Leisure,Lease,German,"Food,Building,Ca",Car,no credit cards,Put More Money Down
2007-04-08,H,0,1,22,6,21,2,0,1,2600,0,100000,4,U,1,1,1,4,1,1500,"Furniture,Carpet",Lease,Turkish,Others,Without Vehicle,no credit cards,Put More Money Down
2007-02-26,H,0,1,19,72,36,2,0,0,1000,0,2500,2,U,3,1,0,5,1,800,"Dept. Store,Mail",0,German,"Food,Building,Ca",Car,no credit cards,Put More Money Down
2009-11-21,H,1,3,47,96,72,2,0,0,3000,0,100000,4,V,1,1,2,4,1,2000,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Put More Money Down
2012-04-21,H,0,2,32,6,84,2,2,1,2100,0,2500,2,V,1,1,1,4,1,2500,"Dept. Store,Mail",Lease,German,"Civil Service, M",Car,no credit cards,Put More Money Down
2011-05-24,H,0,1,37,999,12,1,2,0,2200,0,2500,2,U,1,1,1,7,1,500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2009-01-22,H,2,4,45,9,12,2,0,1,3500,0,100000,4,V,1,1,3,8,1,4000,Cars,Lease,German,Self-employed pe,Car,no credit cards,Put More Money Down
2007-06-11,H,0,1,22,21,6,2,0,0,2100,0,2500,2,U,3,1,0,4,1,1000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,Put More Money Down
2005-11-10,R,0,2,60,999,48,1,0,0,0,1,0,1,V,1,1,1,0,0,1400,"Furniture,Carpet",Lease,German,Pensioner,Car,Cheque card,Put More Money Down
2008-10-29,H,0,2,44,192,30,2,0,1,3300,0,100000,4,V,3,1,0,4,1,2500,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Put More Money Down
2007-04-29,H,0,1,22,36,36,1,0,1,2500,0,2500,2,U,3,1,0,9,1,1600,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards,Put More Money Down
2006-01-14,H,0,2,22,36,21,1,0,0,0,1,0,1,V,1,1,1,0,0,1500,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Put More Money Down
2010-05-07,H,0,1,30,3,120,1,0,1,2400,0,2500,2,U,1,1,1,4,1,1100,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Put More Money Down
2009-01-25,H,1,3,27,12,21,2,0,1,3500,0,100000,4,V,1,1,1,6,1,6000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards,Put More Money Down
2007-05-27,H,0,1,22,3,48,2,0,0,2000,0,2500,2,U,1,1,0,0,0,700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Put More Money Down
2012-10-12,H,1,3,28,36,144,2,2,1,3000,0,100000,4,V,1,1,1,4,1,800,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Put More Money Down
2005-05-28,R,3,4,39,168,15,1,0,0,1500,0,2500,2,G,1,1,1,0,0,700,"Radio, TV, Hifi",0,German,Others,Without Vehicle,no credit cards,Put More Money Down
2012-03-10,H,0,1,22,168,30,2,2,0,0,1,0,1,U,1,1,2,3,1,1300,Cars,Lease,German,Others,Car,Cheque card,Put More Money Down
2012-05-21,H,0,1,39,999,288,2,2,1,2300,0,2500,2,U,1,1,1,4,1,1600,"Dept. Store,Mail",0,German,"State,Steel Ind,",Car,no credit cards,Put More Money Down
2009-02-14,H,2,4,27,0,120,1,0,1,2200,0,2500,2,V,3,1,0,2,1,600,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2007-02-25,H,0,1,21,9,33,2,0,0,1900,0,2500,2,U,3,1,0,4,1,1200,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2010-01-20,H,1,3,27,54,72,2,0,0,3400,0,100000,4,V,3,1,0,3,1,1300,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Put More Money Down
2010-06-18,R,0,1,40,21,21,2,0,0,2500,0,2500,2,U,1,1,1,6,1,800,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2009-02-23,H,1,3,25,21,3,2,0,1,0,1,0,1,V,1,1,2,7,1,1500,"Radio, TV, Hifi",Lease,Turkish,Others,Car,Cheque card,Put More Money Down
2009-04-23,H,2,4,31,66,18,2,0,0,3100,0,100000,4,V,1,1,2,8,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Put More Money Down
2012-07-06,H,1,3,29,12,9,2,2,1,3500,0,100000,4,V,1,1,4,4,1,2000,Cars,Lease,German,Others,Car,no credit cards,Put More Money Down
2007-09-21,H,2,4,31,54,120,2,0,1,0,0,0,0,V,1,1,1,4,1,2500,"Radio, TV, Hifi",Lease,Turkish,Others,Car,Mastercard/Euroc,Put More Money Down
2010-07-09,H,1,3,37,21,3,1,0,0,2300,0,2500,2,V,3,1,0,5,1,600,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards,Put More Money Down
2012-04-17,H,0,1,20,192,6,2,2,1,0,0,0,0,U,1,1,1,4,1,500,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Without Vehicle,Other credit car,Put More Money Down
2008-11-17,H,0,1,26,42,42,2,0,0,2400,0,2500,2,U,3,1,0,3,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Put More Money Down
2012-06-11,H,2,4,29,144,168,2,2,1,2800,0,100000,4,V,1,1,1,4,1,2500,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2005-12-20,R,2,4,39,48,48,2,0,0,0,1,0,1,V,1,1,3,0,0,1000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Put More Money Down
2011-01-18,H,1,3,39,168,336,2,2,1,5000,0,100000,4,V,1,1,1,4,1,1600,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Put More Money Down
2012-09-22,H,0,1,22,144,30,2,2,1,0,1,0,1,U,3,1,0,6,1,1300,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Put More Money Down
2012-01-23,H,0,2,24,6,45,2,2,1,0,1,0,1,V,1,1,6,5,1,700,"Radio, TV, Hifi",0,Others,Others,Car,Cheque card,Put More Money Down
2010-02-20,H,0,1,29,18,24,2,0,1,2300,0,2500,2,U,3,1,0,5,1,1800,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2006-11-21,H,0,1,19,240,36,2,0,0,1000,0,2500,2,U,3,1,0,2,1,600,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Without Vehicle,no credit cards,Put More Money Down
2009-12-27,H,1,3,29,18,18,2,0,1,2300,0,2500,2,V,1,1,0,3,1,900,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Put More Money Down
2009-10-18,H,0,1,23,12,24,2,0,0,2000,0,2500,2,U,1,1,1,4,1,2000,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Put More Money Down
2006-10-14,H,0,1,23,144,84,1,2,1,0,1,0,1,U,1,1,1,0,0,1800,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,Cheque card,Put More Money Down
2007-06-22,H,1,3,31,66,54,2,0,1,2900,0,100000,4,V,1,1,1,7,1,1300,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2006-12-31,H,0,1,20,216,9,2,0,0,1500,0,2500,2,U,3,1,0,4,1,800,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2011-07-25,H,0,1,24,144,9,2,1,1,2100,0,2500,2,U,3,1,0,5,1,3000,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2005-07-24,H,1,3,31,72,15,1,0,0,0,1,0,1,V,1,1,2,2,1,1400,"Radio, TV, Hifi",0,German,Others,Car,Cheque card,Put More Money Down
2012-05-09,H,3,5,28,96,120,2,2,1,2500,0,2500,2,V,3,1,0,4,1,1200,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,Put More Money Down
2010-01-06,R,0,1,28,336,54,2,0,0,2000,0,2500,2,U,1,1,0,4,1,1200,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2009-11-29,H,0,2,57,999,288,2,0,1,2800,0,100000,4,V,1,1,4,3,1,1500,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Put More Money Down
2012-04-12,H,0,1,27,9,54,2,2,1,2600,0,100000,4,U,1,1,1,2,1,15000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards,Put More Money Down
2009-11-24,H,2,4,29,21,9,2,0,0,2700,0,100000,4,V,3,1,0,2,1,3000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Put More Money Down
2011-02-06,H,3,5,29,54,30,2,1,1,3300,0,100000,4,V,1,1,2,8,1,800,"Dept. Store,Mail",Lease,Turkish,Others,Car,no credit cards,Put More Money Down
2008-08-14,H,3,5,32,999,6,2,0,0,2600,0,100000,4,V,3,1,0,3,1,600,"Dept. Store,Mail",0,German,Others,Car,no credit cards,Put More Money Down
2007-03-18,H,0,1,21,108,15,2,0,0,2200,1,2500,3,U,1,1,1,2,1,800,Cars,Lease,German,Military Service,Car,Cheque card,Put More Money Down
2009-12-15,R,2,3,44,54,12,2,0,0,2300,0,2500,2,W,1,1,1,4,1,500,"Dept. Store,Mail",Lease,German,Pensioner,Without Vehicle,no credit cards,Put More Money Down
2013-01-29,H,2,4,31,192,168,2,2,1,2400,0,2500,2,V,3,1,0,5,1,900,"Radio, TV, Hifi",Lease,Turkish,"State,Steel Ind,",Without Vehicle,no credit cards,Put More Money Down
2009-08-11,R,1,2,41,168,288,2,0,1,2600,0,100000,4,U,2,1,1,8,1,700,Cars,Lease,German,Others,Car,no credit cards,Put More Money Down
2010-03-30,H,0,1,29,312,54,2,0,0,0,1,0,1,U,3,1,0,3,1,700,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,Cheque card,Offer Longer Contract Term
2009-11-12,H,0,1,36,54,21,2,0,1,3500,1,100000,5,U,3,1,0,5,1,700,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,Cheque card,Offer Longer Contract Term
2012-01-21,H,0,1,19,15,15,2,2,1,2500,0,2500,2,U,1,1,1,5,1,800,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Longer Contract Term
2009-10-17,H,1,2,30,9,120,2,0,1,0,1,0,1,U,1,1,1,7,1,1400,"Dept. Store,Mail",Lease,German,"Civil Service, M",Car,Cheque card,Offer Longer Contract Term
2009-07-05,H,1,2,38,21,21,2,0,0,2700,0,100000,4,G,3,1,0,7,1,500,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Offer Longer Contract Term
