MACHINE_ID,REPAIR_DATE,DAILY_PRODUCTION,MONTHLY_PRODUCTION,PROD_TARGET,REASON,MONTHS_IN_OPERATION,NEGATIVE_RATING,DAYS_OUT_OF_SERVICE,MACHINE_AGE,SENSOR_INQUIRIES,NUM_SENSORS,SENSOR_RATIO,INDUSTRY,ACTION
727649,2015-09-04,20500,37437.0,65004.0,CarProd,1.0,0.0,0.0,120.4267161,0.0,17.0,22.52545512,Other,Turn Off Machine
399992,2006-09-14,7900,44682.0,57285.0,CarProd,7.0,1.0,0.0,110.0718569,1.0,25.0,25.40901671,,Turn Off Machine
674240,2010-02-04,12500,10035.0,61897.0,TruckPr,6.0,1.0,1.0,368.7377963,0.0,21.0,14.73359483,Other,Turn Off Machine
982211,2005-07-14,5100,129319.0,141875.0,TruckPr,7.0,1.0,0.0,157.8598021,0.0,36.0,25.65074122,FARMING,Turn Off Machine
387415,2016-03-15,21400,41671.0,103427.0,TruckPr,6.0,0.0,0.0,122.1533442,0.0,15.0,31.61467953,Other,Turn Off Machine
344940,2006-07-20,7500,63500.0,86125.0,TruckPr,5.0,0.0,0.0,136.1,0.0,8.0,,Other,Turn Off Machine
871320,2018-07-06,26100,150464.0,203202.0,TruckPr,10.0,0.0,0.0,248.4819453,1.0,33.0,43.11219067,Other,Turn Off Machine
54350,2011-04-10,14000,99652.0,113012.0,,17.0,1.0,0.0,255.9614279,0.0,16.0,35.45381036,FLEET,Turn Off Machine
433888,2011-04-03,13900,77007.0,96718.0,CarProd,8.0,2.0,0.0,183.6086672,0.0,30.0,26.43131452,GOVERNMENT,Turn Off Machine
920223,2018-05-20,25700,32613.0,63065.0,CarProd,0.0,0.0,0.0,218.4852751,0.0,22.0,41.21010704,Other,Turn Off Machine
811819,2014-03-09,17900,72501.0,94488.0,CarProd,1.0,0.0,0.0,162.3895619,3.0,19.0,29.96118901,FLEET,Turn Off Machine
364371,2011-01-20,13700,89345.0,105590.0,CarProd,6.0,0.0,0.0,201.0424021,2.0,37.0,43.47167729,GOVERNMENT,Turn Off Machine
694387,2016-07-01,21900,70152.0,188365.0,,9.0,0.0,0.0,367.5414905,0.0,17.0,32.69251534,Other,Turn Off Machine
369827,2018-12-03,27200,58383.0,92484.0,CarProd,22.0,1.0,2.0,170.0723235,1.0,20.0,23.80982026,Other,Turn Off Machine
488933,2011-06-18,14300,81000.0,100000.0,CarProd,30.0,,1.0,333.8333333,2.0,50.0,,FLEET,Turn Off Machine
428287,2015-05-29,20000,14361.0,50000.0,CarProd,,0.0,1.0,216.0666667,1.0,10.0,,Other,Turn Off Machine
349003,2005-05-08,4900,67794.0,84630.0,TruckPr,4.0,0.0,0.0,112.5734189,0.0,15.0,41.67399636,Other,Turn Off Machine
149399,2011-02-22,13800,31974.0,44417.0,TruckPr,7.0,0.0,0.0,76.93312296,1.0,12.0,30.42242943,Other,Turn Off Machine
490707,2012-11-10,16000,82097.0,100225.0,CarProd,0.0,0.0,0.0,129.3745132,0.0,22.0,39.8272172,Other,Turn Off Machine
709349,2015-03-03,19700,62351.0,84624.0,CarProd,0.0,1.0,0.0,88.12651678,1.0,22.0,54.24133474,COMMERCIAL,Turn Off Machine
873223,2010-04-20,12700,53199.0,82567.0,TruckPr,3.0,0.0,1.0,185.3250354,0.0,13.0,27.39038041,Other,Turn Off Machine
823126,2012-08-15,15700,111367.0,127421.0,CarProd,16.0,0.0,0.0,184.2348073,1.0,18.0,41.03530607,,Turn Off Machine
458979,2017-11-07,24800,76220.0,102087.0,TruckPr,6.0,0.0,1.0,126.6410196,0.0,32.0,48.56957404,COMMERCIAL,Turn Off Machine
598573,2011-07-25,14500,,30625.0,CarProd,11.0,,,89.85657709,2.0,9.0,33.47451381,Other,Turn Off Machine
378467,2007-11-27,9700,63488.0,74374.0,CarProd,5.0,0.0,0.0,106.5894523,2.0,15.0,26.89601277,FLEET,Turn Off Machine
957355,2005-10-15,5900,,33100.0,TruckPr,,0.0,0.0,238.6,1.0,2.0,,Other,Turn Off Machine
923960,2020-10-15,46200,117227.0,174882.0,CarProd,12.0,0.0,0.0,195.6411868,0.0,5.0,40.62161928,INDUSTRIAL,Turn Off Machine
836558,2015-04-20,20000,73400.0,94000.0,CarProd,9.0,0.0,0.0,270.0,2.0,14.0,,COMMERCIAL,Turn Off Machine
589987,2018-01-15,25000,191600.0,231000.0,CarProd,,,3.0,106.8,1.0,27.0,,Other,Turn Off Machine
377424,2015-01-18,19300,96454.0,157809.0,CarProd,3.0,0.0,0.0,1168.233561,0.0,0.0,40.20613826,Other,Turn Off Machine
334206,2018-03-23,25400,107343.0,192642.0,CarProd,1.0,0.0,10.0,192.6716931,1.0,14.0,35.75976024,Other,Turn Off Machine
360418,2017-06-25,23900,70694.0,95718.0,TruckPr,11.0,0.0,0.0,138.1673596,0.0,13.0,38.56120628,FLEET,Turn Off Machine
278503,2012-02-25,15000,44623.0,72225.0,CarProd,1.0,0.0,0.0,268.4203579,0.0,21.0,28.13158042,Other,Turn Off Machine
849552,2006-03-07,6800,136951.0,160306.0,TruckPr,11.0,0.0,0.0,219.7356734,1.0,18.0,20.8850935,GOVERNMENT,Turn Off Machine
453181,2011-08-28,14600,82837.0,95796.0,CarProd,0.0,0.0,0.0,148.3552211,0.0,23.0,42.03308487,Other,Turn Off Machine
31795,2011-10-23,14900,66329.0,100824.0,TruckPr,9.0,0.0,0.0,279.2407514,0.0,11.0,36.19837544,GOVERNMENT,Turn Off Machine
322417,2020-08-24,42500,9898.0,65778.0,TruckPr,,0.0,0.0,318.2554619,0.0,18.0,15.65288079,FLEET,Turn Off Machine
359281,2017-03-29,23400,72262.0,94646.0,CarProd,2.0,0.0,0.0,105.9992656,1.0,29.0,31.8406351,Other,Turn Off Machine
545941,2012-11-08,16000,74459.0,103255.0,CarProd,6.0,3.0,0.0,72.8645904,1.0,21.0,24.93522997,Other,Turn Off Machine
652343,2006-04-18,7000,18000.0,46520.0,TruckPr,17.0,0.0,1.0,183.1,0.0,23.0,,FLEET,Turn Off Machine
181925,2014-09-07,18600,96476.0,119780.0,CarProd,0.0,,2.0,264.1531247,0.0,29.0,40.80574336,FLEET,Turn Off Machine
152726,2006-12-28,8200,79751.0,125413.0,TruckPr,7.0,,,,,,41.98555729,Other,Turn Off Machine
457617,2010-05-22,12800,77318.0,97616.0,CarProd,6.0,0.0,0.0,125.5348018,2.0,27.0,39.46266339,COMMERCIAL,Turn Off Machine
124251,2021-01-13,52400,27234.0,83482.0,TruckPr,2.0,2.0,0.0,250.6140239,6.0,14.0,40.54824598,Other,Turn Off Machine
439651,2012-03-10,15100,,,,0.0,0.0,0.0,,0.0,0.0,,,Turn Off Machine
700342,2020-11-30,50000,30338.0,,CarProd,8.0,0.0,0.0,91.43100485,0.0,5.0,35.08400094,COMMERCIAL,Turn Off Machine
77446,2010-12-26,13600,89937.0,110986.0,CarProd,14.0,,2.0,146.7187425,1.0,17.0,33.74711583,FARMING,Turn Off Machine
352928,2017-01-31,23000,58577.0,69327.0,,4.0,0.0,2.0,110.4144797,2.0,33.0,133.5282704,Other,Turn Off Machine
437359,2020-02-07,34300,146171.0,196270.0,CarProd,19.0,0.0,0.0,195.555801,1.0,21.0,37.94959341,GOVERNMENT,Turn Off Machine
46681,2014-07-22,18500,57174.0,91772.0,TruckPr,4.0,0.0,0.0,129.6632166,0.0,13.0,28.90447884,GOVERNMENT,Turn Off Machine
796553,2011-02-04,13700,96597.0,120380.0,CarProd,13.0,0.0,0.0,181.4048504,1.0,17.0,34.31543721,GOVERNMENT,Turn Off Machine
598951,2006-02-04,6500,60000.0,70000.0,CarProd,9.0,0.0,0.0,54.76666667,2.0,24.0,,GOVERNMENT,Turn Off Machine
746942,2005-08-30,5500,78059.0,78179.0,CarProd,5.0,,,,,,20.67931358,,Turn Off Machine
578709,2020-10-16,46300,39800.0,41600.0,CarProd,,0.0,0.0,111.6,1.0,3.0,,Other,Turn Off Machine
663740,2020-07-21,41100,129281.0,194500.0,CarProd,,1.0,0.0,197.4320691,0.0,25.0,32.51476871,COMMERCIAL,Turn Off Machine
566353,2015-05-07,20000,81800.0,106600.0,CarProd,24.0,,1.0,313.7666667,1.0,43.0,,COMMERCIAL,Turn Off Machine
938846,2015-11-06,20800,29503.0,54923.0,CarProd,,0.0,0.0,215.4807143,0.0,12.0,38.73213217,Other,Turn Off Machine
670279,2012-04-27,15300,57840.0,86903.0,CarProd,0.0,0.0,0.0,110.8272244,4.0,11.0,38.82617752,Other,Turn Off Machine
728572,2005-08-29,5500,87438.0,116679.0,TruckPr,6.0,0.0,0.0,186.424416,1.0,27.0,28.4175309,GOVERNMENT,Turn Off Machine
360452,2005-04-05,4200,67700.0,77000.0,CarProd,4.0,0.0,0.0,128.8333333,0.0,31.0,,FARMING,Turn Off Machine
39820,2005-08-21,5500,87765.0,101053.0,CarProd,22.0,0.0,0.0,55.55804904,2.0,13.0,31.37554242,GOVERNMENT,Turn Off Machine
337071,2020-01-25,33900,128884.0,172094.0,CarProd,12.0,1.0,0.0,166.6247382,1.0,27.0,42.31889922,COMMERCIAL,Turn Off Machine
607781,2010-07-18,13000,88614.0,116994.0,TruckPr,13.0,0.0,2.0,188.8241991,0.0,28.0,32.61950164,GOVERNMENT,Turn Off Machine
716279,2012-01-25,15000,6124.0,35000.0,TruckPr,1.5,1.0,0.0,91.26666667,0.0,5.0,,Other,Turn Off Machine
732674,2011-05-20,14100,49927.0,67761.0,CarProd,26.0,0.0,0.0,276.5499132,1.0,16.0,36.59939111,COMMERCIAL,Turn Off Machine
882399,2015-03-07,19700,60999.0,89841.0,CarProd,0.0,0.0,0.0,82.10388101,0.0,22.0,36.27999035,FLEET,Turn Off Machine
327867,2008-04-02,10000,,79500.0,CarProd,19.0,0.0,0.0,285.1,2.0,7.0,,GOVERNMENT,Turn Off Machine
691547,2014-11-18,19000,75673.0,100335.0,TruckPr,8.0,0.0,0.0,93.15954491,0.0,16.0,33.51848053,GOVERNMENT,Turn Off Machine
818054,2013-10-01,17200,103519.0,118074.0,CarProd,0.0,0.0,0.0,102.6786125,1.0,21.0,41.41835285,Other,Turn Off Machine
706943,2019-04-21,28400,72870.0,95647.0,CarProd,11.0,0.0,0.0,139.0452547,0.0,20.0,37.82067846,FLEET,Turn Off Machine
380667,2013-03-21,16500,52028.0,63745.0,CarProd,7.0,0.0,0.0,105.5303761,4.0,18.0,41.34484584,Other,Turn Off Machine
214524,2018-03-11,25300,139427.0,245988.0,TruckPr,28.0,0.0,0.0,366.1101514,1.0,18.0,36.27844415,GOVERNMENT,Turn Off Machine
526065,2010-03-09,12600,83921.0,90876.0,CarProd,3.0,0.0,0.0,106.9373967,1.0,32.0,41.47300108,Other,Turn Off Machine
863851,2011-06-06,14200,60570.0,74648.0,CarProd,2.0,0.0,0.0,137.8411053,2.0,35.0,40.2897613,GOVERNMENT,Turn Off Machine
707829,2011-02-09,13700,46611.0,65031.0,CarProd,2.0,0.0,0.0,179.4433323,0.0,13.0,37.70515917,Other,Turn Off Machine
958918,2005-12-02,6200,171582.0,245730.0,CarProd,,0.0,0.0,135.1089303,0.0,22.0,39.78381813,FARMING,Turn Off Machine
385415,2007-10-18,9500,43210.0,59692.0,TruckPr,1.0,1.0,,103.0894831,,13.0,38.70498507,Other,Turn Off Machine
691227,2008-12-08,11000,57554.0,68222.0,CarProd,14.0,0.0,0.0,215.4317939,3.0,32.0,36.5693479,GOVERNMENT,Turn Off Machine
264171,2020-05-03,37900,150044.0,202894.0,TruckPr,5.0,0.0,0.0,156.0339279,0.0,30.0,36.31140767,GOVERNMENT,Turn Off Machine
509630,2021-01-07,52000,31305.0,83147.0,TruckPr,3.0,1.0,0.0,268.3858077,7.0,14.0,42.40293347,Other,Turn Off Machine
870149,2014-07-09,18400,99902.0,125249.0,CarProd,26.0,0.0,0.0,294.424118,2.0,16.0,33.48854738,FLEET,Turn Off Machine
553274,2012-01-03,15000,48000.0,105000.0,TruckPr,2.0,,3.0,142.0,1.0,24.0,,FLEET,Turn Off Machine
287252,2019-09-20,31000,37507.0,71612.0,CarProd,10.0,,,112.8714443,,24.0,31.78445617,Other,Turn Off Machine
924278,2020-08-29,42700,9330.0,67950.0,TruckPr,,0.0,0.0,305.7031533,0.0,19.0,12.84600617,FLEET,Turn Off Machine
913742,2020-04-28,37700,31687.0,76454.0,CarProd,5.0,0.0,0.0,192.3516702,2.0,18.0,23.87340882,GOVERNMENT,Turn Off Machine
73024,2013-07-19,17000,70039.0,100993.0,TruckPr,7.0,0.0,0.0,261.911317,1.0,11.0,36.56433032,GOVERNMENT,Turn Off Machine
128498,2007-02-10,8400,57103.0,78079.0,CarProd,0.0,0.0,0.0,56.30976479,8.0,21.0,23.52118826,Other,Turn Off Machine
43040,2018-01-21,25000,11300.0,154340.0,CarProd,19.0,1.0,5.0,119.6666667,1.0,21.0,,Other,Turn Off Machine
100658,2015-07-29,20200,130401.0,171686.0,CarProd,7.0,0.0,0.0,178.9425448,0.0,38.0,20.32713791,GOVERNMENT,Turn Off Machine
977519,2017-11-03,24800,132000.0,165000.0,CarProd,19.0,0.0,0.0,187.6666667,4.0,35.0,,COMMERCIAL,Turn Off Machine
959470,2007-08-02,9200,55643.0,75267.0,TruckPr,2.0,0.0,1.0,224.882232,2.0,15.0,35.62935439,Other,Turn Off Machine
138824,2012-01-24,15000,116400.0,146450.0,CarProd,17.5,0.0,1.0,255.6666667,1.0,29.0,,Other,Turn Off Machine
860288,2010-07-20,13000,125969.0,144076.0,CarProd,4.0,0.0,0.0,110.1931963,2.0,30.0,48.9777317,Other,Turn Off Machine
879423,2007-06-26,9000,84532.0,104000.0,CarProd,3.0,0.0,0.0,50.66666667,1.0,3.0,,GOVERNMENT,Turn Off Machine
842576,2005-04-13,4400,,60250.0,,,,,,,,,,Turn Off Machine
272946,2019-06-02,28800,30357.0,56776.0,CarProd,35.0,0.0,0.0,294.4200214,0.0,22.0,37.53746125,Other,Turn Off Machine
488889,2009-07-19,11900,108763.0,128780.0,CarProd,8.0,0.0,0.0,60.3779329,3.0,21.0,49.41811438,FLEET,Turn Off Machine
748925,2016-02-21,21300,74081.0,102810.0,CarProd,9.0,0.0,0.0,200.9111493,1.0,12.0,31.15558593,FLEET,Turn Off Machine
329752,2005-08-28,5500,93051.0,115374.0,TruckPr,6.0,0.0,0.0,187.0205188,1.0,27.0,27.64674851,GOVERNMENT,Turn Off Machine
633607,2015-05-16,20000,132436.0,180000.0,CarProd,22.0,0.0,0.0,221.1666667,1.0,24.0,,GOVERNMENT,Turn Off Machine
68329,2008-10-08,10700,115118.0,124198.0,CarProd,6.0,1.0,0.0,174.3418233,0.0,19.0,31.75799058,INDUSTRIAL,Turn Off Machine
238491,2012-07-19,15600,102572.0,112721.0,CarProd,3.0,0.0,1.0,271.270791,0.0,33.0,29.63441489,FLEET,Turn Off Machine
503359,2007-03-14,8500,58327.0,75044.0,TruckPr,2.0,0.0,2.0,123.3653563,0.0,22.0,28.11181383,COMMERCIAL,Turn Off Machine
835018,2020-02-09,34400,97971.0,145124.0,CarProd,13.0,0.0,0.0,67.83204167,1.0,36.0,40.40270584,Other,Turn Off Machine
787378,2017-12-31,25000,160000.0,220000.0,CarProd,7.0,0.0,6.0,228.0666667,2.0,35.0,,Other,Turn Off Machine
591663,2012-06-25,15500,74761.0,92729.0,CarProd,9.0,0.0,1.0,339.0892634,,42.0,37.47461725,GOVERNMENT,Turn Off Machine
582834,2005-11-08,6000,53227.0,68700.0,TruckPr,3.0,0.0,2.0,122.7333333,0.0,23.0,,COMMERCIAL,Turn Off Machine
408010,2009-07-16,11900,44142.0,54299.0,TruckPr,22.0,0.0,0.0,123.4711472,0.0,22.0,37.1549023,Other,Turn Off Machine
188394,2020-07-10,40600,14534.0,60000.0,CarProd,20.0,0.0,0.0,206.9666667,1.0,31.0,,Other,Turn Off Machine
772924,2017-07-01,23900,27800.0,43403.0,CarProd,27.0,0.0,0.0,307.6242388,,12.0,31.91370468,Other,Turn Off Machine
456925,2016-11-07,22600,91177.0,112123.0,CarProd,24.0,0.0,0.0,251.5824035,1.0,26.0,42.07798838,Other,Turn Off Machine
200182,2018-01-13,25000,106282.0,167500.0,TruckPr,14.0,2.0,4.0,198.8666667,2.0,28.0,,GOVERNMENT,Turn Off Machine
774872,2017-04-29,23500,55731.0,89079.0,CarProd,4.0,0.0,0.0,273.6743799,1.0,25.0,33.50940904,COMMERCIAL,Turn Off Machine
262471,2018-09-02,26500,,64211.0,CarProd,26.0,0.0,0.0,127.4120114,0.0,10.0,22.28949083,Other,Turn Off Machine
582993,2013-12-20,17500,110603.0,142000.0,CarProd,1.0,1.0,0.0,163.0666667,3.0,25.0,,Other,Turn Off Machine
868528,2021-01-19,53200,182033.0,258678.0,CarProd,5.0,0.0,0.0,227.7177292,2.0,32.0,39.93135284,GOVERNMENT,Turn Off Machine
599854,2005-10-27,6000,,,TruckPr,13.0,,2.0,122.7666667,,23.0,,FLEET,Turn Off Machine
338148,2011-05-17,14100,81894.0,98285.0,CarProd,6.0,0.0,0.0,151.4710746,1.0,26.0,42.28213788,COMMERCIAL,Turn Off Machine
968567,2010-07-17,13000,96172.0,112123.0,CarProd,14.0,0.0,0.0,181.8918044,1.0,18.0,36.22557157,GOVERNMENT,Turn Off Machine
386484,2009-04-03,11400,125486.0,195284.0,TruckPr,0.0,0.0,0.0,354.2902872,0.0,15.0,38.14306879,FLEET,Turn Off Machine
30722,2013-08-22,17000,56800.0,82000.0,CarProd,22.0,0.0,5.0,320.6,4.0,28.0,,GOVERNMENT,Turn Off Machine
325044,2014-01-30,17700,50886.0,106673.0,TruckPr,2.0,0.0,2.0,57.09065961,1.0,10.0,40.85911311,Other,Turn Off Machine
873392,2012-11-23,16000,69322.0,106189.0,TruckPr,2.0,1.0,1.0,238.4,0.0,31.0,,GOVERNMENT,Turn Off Machine
587870,2017-11-25,25000,,62619.0,CarProd,26.0,0.0,0.0,112.9674833,0.0,8.0,21.26380538,Other,Turn Off Machine
290639,2014-10-24,18900,51075.0,78045.0,CarProd,2.0,1.0,5.0,74.09119603,1.0,15.0,42.1982822,FLEET,Turn Off Machine
870330,2014-09-02,18600,,95085.0,,,0.0,0.0,175.7879949,1.0,10.0,32.25091533,Other,Turn Off Machine
170372,2009-12-08,12300,79838.0,85209.0,CarProd,8.0,0.0,0.0,173.8386239,0.0,11.0,37.8244708,GOVERNMENT,Turn Off Machine
624741,2005-04-27,4700,71855.0,88566.0,TruckPr,2.0,2.0,0.0,283.9595381,0.0,5.0,36.47547328,Other,Turn Off Machine
455298,2007-04-22,8700,57141.0,70244.0,TruckPr,8.0,0.0,0.0,106.8554282,0.0,19.0,31.89131426,Other,Turn Off Machine
532317,2011-10-27,14900,57557.0,80611.0,CarProd,12.0,0.0,0.0,103.1065045,0.0,7.0,39.84087535,Other,Turn Off Machine
519098,2009-01-09,11000,46093.0,60563.0,CarProd,4.0,0.0,0.0,190.4821643,1.0,21.0,29.57814813,COMMERCIAL,Turn Off Machine
501146,2013-04-16,16500,8795.0,164000.0,TruckPr,23.0,0.0,0.0,76.06666667,2.0,21.0,,COMMERCIAL,Turn Off Machine
511183,2011-03-06,13800,,44092.0,TruckPr,5.0,,,173.8758677,,10.0,20.6823774,COMMERCIAL,Turn Off Machine
919221,2017-04-15,23500,48286.0,81958.0,CarProd,6.0,0.0,0.0,248.8600943,2.0,25.0,32.46730089,COMMERCIAL,Turn Off Machine
617512,2009-01-22,11100,17430.0,68499.0,CarProd,20.0,0.0,2.0,403.9654009,1.0,12.0,21.75864261,GOVERNMENT,Turn Off Machine
359709,2013-03-31,16500,48833.0,68872.0,CarProd,1.0,0.0,0.0,60.39065229,0.0,12.0,22.45962439,Other,Turn Off Machine
170945,2012-02-14,15000,61265.0,,CarProd,22.0,0.0,0.0,186.6666667,1.0,21.0,,FLEET,Turn Off Machine
664933,2019-06-06,28900,134509.0,211558.0,CarProd,10.0,0.0,0.0,247.8444526,2.0,27.0,20.61070665,GOVERNMENT,Turn Off Machine
50331,2011-11-20,15000,63000.0,100050.0,CarProd,,1.0,0.0,135.3,1.0,20.0,,Other,Turn Off Machine
179031,2012-12-18,16100,59734.0,93756.0,CarProd,31.0,0.0,0.0,210.1589374,0.0,21.0,32.59621957,FLEET,Turn Off Machine
677338,2010-12-02,13500,73000.0,97000.0,CarProd,12.0,1.0,0.0,145.2,0.0,23.0,,Other,Turn Off Machine
933299,2019-05-03,28500,73188.0,111925.0,TruckPr,5.0,,,123.6131744,11.0,21.0,44.52055475,Other,Turn Off Machine
498110,2005-07-18,5100,62702.0,79784.0,TruckPr,2.0,0.0,0.0,108.0725908,0.0,15.0,43.29013982,Other,Turn Off Machine
207541,2005-08-05,5300,83552.0,96809.0,CarProd,0.0,,,,,,28.42396191,GOVERNMENT,Turn Off Machine
855755,2009-06-17,11700,56441.0,86987.0,TruckPr,17.0,0.0,0.0,198.0327176,0.0,16.0,33.93116342,Other,Turn Off Machine
659073,2005-12-22,6300,44226.0,57779.0,CarProd,7.0,,0.0,63.62641325,,16.0,33.11182911,,Turn Off Machine
185148,2006-01-09,6400,81116.0,86148.0,TruckPr,8.0,0.0,0.0,262.1754261,0.0,11.0,42.06826818,GOVERNMENT,Turn Off Machine
925259,2011-02-13,13700,59530.0,81068.0,CarProd,0.0,0.0,0.0,108.0191417,3.0,10.0,37.84664809,Other,Turn Off Machine
972489,2010-06-02,12900,58566.0,74655.0,CarProd,5.0,,,116.7758176,,24.0,39.97705119,COMMERCIAL,Turn Off Machine
159634,2009-12-09,12300,114035.0,137208.0,CarProd,15.0,,1.0,173.7143227,0.0,33.0,32.05607229,GOVERNMENT,Turn Off Machine
661884,2013-07-24,17000,125728.0,159770.0,CarProd,,0.0,0.0,228.4223822,0.0,18.0,37.00837378,COMMERCIAL,Turn Off Machine
635110,2006-06-08,7300,58671.0,87975.0,TruckPr,3.0,0.0,0.0,74.06666667,1.0,16.0,,COMMERCIAL,Turn Off Machine
656676,2018-09-25,26700,144243.0,176096.0,CarProd,1.0,0.0,0.0,194.6797961,0.0,34.0,40.47924358,Other,Turn Off Machine
704118,2006-09-27,7900,,75462.0,,,,,,,,23.34502168,,Turn Off Machine
227089,2006-09-05,7800,45391.0,61743.0,CarProd,12.0,0.0,0.0,105.0875938,0.0,22.0,36.70541274,Other,Turn Off Machine
51194,2007-05-23,8800,,32221.0,CarProd,0.0,0.0,0.0,276.8419349,0.0,14.0,24.19867837,Other,Turn Off Machine
684247,2016-05-04,21700,56822.0,78399.0,CarProd,10.0,1.0,0.0,70.69107272,3.0,28.0,36.61054006,COMMERCIAL,Turn Off Machine
471519,2020-10-17,46300,120636.0,178823.0,CarProd,11.0,0.0,0.0,188.0436192,0.0,3.0,40.91514127,INDUSTRIAL,Turn Off Machine
33670,2008-11-12,10800,89139.0,122571.0,TruckPr,8.0,,,,,,40.78052715,Other,Turn Off Machine
259218,2009-09-19,12000,36346.0,54000.0,CarProd,,0.0,0.0,114.6666667,2.0,19.0,,Other,Turn Off Machine
201776,2017-01-10,22900,59702.0,97591.0,TruckPr,16.0,0.0,0.0,627.6620795,0.0,24.0,22.11885209,GOVERNMENT,Turn Off Machine
351369,2018-09-15,26600,61151.0,97072.0,CarProd,16.0,0.0,1.0,133.4481104,0.0,29.0,39.22971154,Other,Turn Off Machine
91732,2015-08-12,20300,94781.0,125948.0,CarProd,12.0,,,148.6556875,,24.0,33.18367731,GOVERNMENT,Turn Off Machine
302296,2006-06-17,7300,139348.0,205981.0,CarProd,1.0,0.0,0.0,60.42476076,2.0,22.0,36.81229063,GOVERNMENT,Turn Off Machine
634292,2005-05-09,4900,44000.0,59745.0,TruckPr,10.0,0.0,0.0,81.5,3.0,13.0,,Other,Turn Off Machine
787648,2009-03-04,11300,57377.0,75038.0,CarProd,4.0,0.0,0.0,91.21996117,1.0,15.0,25.14027972,FLEET,Turn Off Machine
916936,2018-08-15,26400,128413.0,207302.0,CarProd,9.0,0.0,0.0,228.0151317,3.0,26.0,17.87219518,GOVERNMENT,Turn Off Machine
970861,2020-07-31,41600,,48319.0,CarProd,,5.0,,113.7989069,,20.0,29.04125341,Other,Turn Off Machine
226717,2015-07-28,20200,82181.0,119535.0,CarProd,41.0,0.0,0.0,105.2192968,3.0,28.0,52.73486061,FLEET,Turn Off Machine
515592,2013-07-02,16900,63800.0,85000.0,CarProd,2.0,0.0,6.0,127.8,2.0,33.0,,Other,Turn Off Machine
819422,2014-03-06,17900,70046.0,135917.0,CarProd,1.0,1.0,2.0,138.0110083,0.0,16.0,38.2892023,INDUSTRIAL,Turn Off Machine
252370,2006-10-13,8000,33689.3,48000.0,CarProd,3.0,0.0,0.0,103.7333333,0.0,13.0,,Other,Turn Off Machine
531292,2009-10-04,12000,15231.0,42845.01,CarProd,6.5,0.0,1.0,65.96666667,2.0,18.0,,FLEET,Turn Off Machine
140403,2021-01-16,52800,53532.0,68305.0,CarProd,11.0,0.0,0.0,91.13322531,1.0,25.0,40.66968682,FLEET,Turn Off Machine
809407,2009-04-08,11400,,27439.0,TruckPr,27.0,0.0,0.0,208.1771125,0.0,5.0,23.83011058,,Turn Off Machine
542690,2007-05-26,8900,80334.0,87448.0,CarProd,18.0,0.0,0.0,279.8765502,0.0,23.0,38.51399745,COMMERCIAL,Turn Off Machine
677782,2010-05-27,12800,68729.0,90127.0,TruckPr,23.0,0.0,0.0,163.9892789,1.0,14.0,39.42448779,FLEET,Turn Off Machine
183505,2019-06-08,28900,,117991.0,CarProd,7.0,0.0,0.0,159.5500246,0.0,27.0,32.16500253,COMMERCIAL,Turn Off Machine
881242,2016-11-25,22600,,55419.0,CarProd,,0.0,0.0,299.9557961,0.0,18.0,39.0951957,Other,Turn Off Machine
569933,2016-06-17,21900,,80239.0,CarProd,5.0,0.0,0.0,402.0868105,0.0,23.0,21.98994578,FARMING,Turn Off Machine
761047,2017-12-29,25000,110676.0,,CarProd,8.0,2.0,0.0,119.3666667,0.0,6.0,,FARMING,Turn Off Machine
200111,2006-02-28,6700,51855.0,58084.0,TruckPr,21.0,0.0,0.0,193.7547457,0.0,19.0,19.5495717,FLEET,Turn Off Machine
576272,2016-01-18,21200,130373.0,204384.0,TruckPr,13.0,0.0,0.0,197.0444606,0.0,21.0,35.20443453,GOVERNMENT,Turn Off Machine
481335,2006-01-31,6500,65000.0,80400.0,CarProd,15.0,0.0,0.0,224.8666667,0.0,13.0,,Other,Turn Off Machine
864754,2020-10-10,45200,89427.0,157731.0,CarProd,17.0,0.0,0.0,209.7670286,8.0,18.0,39.16706289,Other,Turn Off Machine
462710,2013-02-17,16300,34297.0,42629.0,TruckPr,9.0,0.0,0.0,80.48923834,2.0,11.0,30.28477259,Other,Turn Off Machine
102105,2010-11-21,13500,63572.0,102739.0,TruckPr,7.0,0.0,0.0,250.5613569,0.0,12.0,34.91379344,GOVERNMENT,Turn Off Machine
174544,2013-08-11,17000,23200.0,85000.0,CarProd,9.0,0.0,0.0,149.0666667,1.0,21.0,,GOVERNMENT,Turn Off Machine
441314,2017-12-04,25000,145000.0,185000.0,TruckPr,2.0,0.0,0.0,176.5,1.0,17.0,,INDUSTRIAL,Turn Off Machine
488964,2005-03-07,3900,29896.0,45960.0,TruckPr,11.0,0.0,0.0,146.1232422,0.0,14.0,24.47888119,Other,Turn Off Machine
287323,2014-10-25,18900,39727.0,68477.0,CarProd,11.0,0.0,2.0,134.2798423,0.0,22.0,40.42119971,FLEET,Turn Off Machine
965842,2013-10-17,17200,90567.0,118761.0,CarProd,14.0,0.0,0.0,139.3401702,2.0,9.0,34.78487038,Other,Turn Off Machine
839149,2019-04-11,28300,,29512.0,TruckPr,24.0,0.0,0.0,78.10906973,2.0,14.0,30.51328344,Other,Turn Off Machine
